Parameter Name,Site_keys_x,Arithmetic Mean,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,Dew Point,Outdoor Temperature,Solar radiation,Sulfation rate,Wind Speed - Resultant
SO2,[  33.656131 -117.930613],0.00536645,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.056603773584900006,0.216981132075,0.0,0.0,0,0.0,0,0,0,0.72641509434,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.656131 -117.930613],0.006243243000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.056603773584900006,0.216981132075,0.0,0.0,0,0.0,0,0,0,0.72641509434,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.92513 -117.95264],0.008214551,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0789473684211,0.052631578947400004,0.0,0.0,0,0.0,0,0,0,0.868421052632,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.92513 -117.95264],0.0070294319999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0789473684211,0.052631578947400004,0.0,0.0,0,0.0,0,0,0,0.868421052632,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.750573 -117.870333],0.003468966,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.89,0.0,0.0,0,0.0,0,0,0,0.11,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.795849 -118.03284 ],0.009200695,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.465346534653,0.07920792079210001,0.0,0.0,0,0.0,0,0,0,0.455445544554,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.795849 -118.03284 ],0.007991661,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.465346534653,0.07920792079210001,0.0,0.0,0,0.0,0,0,0,0.455445544554,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.795849 -118.03284 ],0.009229414,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.465346534653,0.07920792079210001,0.0,0.0,0,0.0,0,0,0,0.455445544554,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.85275 -116.54101],0.006439701999999999,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.01,0.03,0.0,0.0,0,0.0,0,0,0,0.43,0,0.03,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.85275 -116.54101],9.5825e-05,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.01,0.03,0.0,0.0,0,0.0,0,0,0,0.43,0,0.03,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.94603 -117.40063],0.003402299,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.01,0.0,0,0.0,0,0,0,0.53,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.99958 -117.41601],0.0053461540000000005,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.304347826087,0.0,0.0,0,0.0434782608696,0,0,0,0.652173913043,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.99958 -117.41601],0.003639297,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.304347826087,0.0,0.0,0,0.0434782608696,0,0,0,0.652173913043,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.667126 -121.251338],0.000906483,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.17,0.0,0,0.13,0,0,0,0.39,0,0.03,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.71209 -121.38109],0.003096774,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.218181818182,0.0424242424242,0.0,0.0,0,0.606060606061,0,0,0,0.133333333333,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.585183 -121.494677],0.0007436939999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.65,0.0,0.0,0,0.0,0,0,0,0.07,0,0.28,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.613779 -121.368014],0.004766826,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.115044247788,0.0,0.0,0,0.0,0,0,0,0.8849557522120001,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.10374 -117.62914],0.0048701529999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19811320754700001,0.056603773584900006,0.0,0.0,0,0.0,0,0,0,0.7452830188680001,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.106122 -117.481994],0.002793807,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.109243697479,0.109243697479,0.0,0.0,0,0.176470588235,0,0,0,0.605042016807,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.106122 -117.481994],0.005318734,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.109243697479,0.109243697479,0.0,0.0,0,0.176470588235,0,0,0,0.605042016807,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.102234 -117.286709],0.004989043,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.39,0.0,0.0,0,0.0,0,0,0,0.3,0,0.21,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.102234 -117.286709],0.001545788,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.39,0.0,0.0,0,0.0,0,0,0,0.3,0,0.21,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  35.759954 -117.374779],0.001864754,0.0,0.805,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.045,0,0.15,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  32.79394  -116.961138],0.005732937,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.47,0.0,0.0,0,0.0,0,0,0,0.52,0,0.01,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  32.631231 -117.059075],0.0050155320000000005,0.0,0.0,0.0,0.0,0.0,0,0,0.004098360655739999,0.0,0.180327868852,0.40983606557400004,0.0,0,0.0,0,0,0,0.40573770491800004,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  32.836461 -117.128752],0.004629874,0.0,0.405940594059,0.0,0.0,0.0,0,0,0.0990099009901,0.019801980198,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.475247524752,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  32.727273 -117.154477],0.005027195999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.191082802548,0.178343949045,0.605095541401,0.0,0,0.0,0,0,0,0.0254777070064,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.127711 -117.075325],0.007949618,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0.0,0,0.0,0,0,0,0.54,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  33.196703 -117.346704],0.005737005,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.21,0.0,0.0,0,0.0,0,0,0,0.54,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  37.784  -122.4216],0.000612726,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.86,0.0,0.0,0,0.0,0,0,0,0.13,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  37.75493  -122.388026],0.0019243189999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38,0.0,0,0.0,0,0,0,0.0,0,0.62,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  37.84826  -121.446892],0.000273893,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  37.950741 -121.268523],0.0037263459999999997,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.133333333333,0.0,0.0,0,0.0,0,0,0,0.713333333333,0,0.0333333333333,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  35.12692 -120.58267],0.001446117,0.0,0.51,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0.07,0.0,0,0.0,0,0,0,0.09,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  35.283864 -120.655171],0.00070443,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0.0,0,0.0,0,0,0,0.47,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  35.041644 -120.501   ],0.004245695,0.5714285714289999,0.0285714285714,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.4,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  35.633303 -120.692671],0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.056603773584900006,0.0,0.0,0,0.00943396226415,0,0,0,0.9339622641509999,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.419997 -119.70069 ],0.001276895,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.78,0.0,0.0,0,0.0,0,0,0,0.22,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.445275 -119.795139],0.00047262199999999996,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.04,0.0,0.0,0,0.03,0,0,0,0.87,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.513601 -120.006531],9.3365e-05,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.514708 -120.417661],0.000190453,0.478260869565,0.521739130435,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.46245 -120.02551],0.000111421,0.0,0.06,0.0,0.0,0.0,0,0,0.0,0.49,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.83748  -120.432107],0.001053901,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,1.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.87213  -120.377554],0.00034873099999999997,0.0,0.0,0.0,0.0,0.0,0,0,0.23,0.0,0.0,0.0,0.0,0,0.32,0,0,0,0.45,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.958311 -120.430164],0.002051546,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.2,0.0,0.0,0,0.0,0,0,0,0.79,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.052142 -122.145799],0.001286389,0.0,0.0,0.017857142857099998,0.0,0.0,0,0,0.0,0.0,0.08928571428570001,0.23214285714299998,0.0,0,0.0,0,0,0,0.660714285714,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.102507 -122.237976],0.00030692400000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0.0,0,0.0,0,0,0,0.63,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.102507 -122.237976],0.00041501699999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0.0,0,0.0,0,0,0,0.63,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.037037037037,0.888888888889,0.0,0.0,0,0.0,0,0,0,0.07407407407410001,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.037037037037,0.888888888889,0.0,0.0,0,0.0,0,0,0,0.07407407407410001,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  37.640763 -120.999378],0.000999495,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.97,0.02,0.0,0,0.0,0,0,0,0.0,0,0.01,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  36.332179 -119.291228],0.00128575,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.91,0.0,0.0,0,0.0,0,0,0,0.09,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.278058 -118.685924],0.002456584,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.3,0.0,0.0,0,0.6,0,0,0,0.09,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[  34.252378 -119.143176],0.0007902539999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.15,0.0,0.0,0,0.85,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.180375 -73.19289 ],0.008777716999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.14,0.0,0,0.0,0,0,0,0.28,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.186764 -73.175945],0.014536788,0.0,0.0,0.01,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.56,0,0.43,36.17081747058825,73.118666,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.399167 -73.443056],0.009612899999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.46,0.07,0.0,0,0.0,0,0,0,0.46,0,0.0,36.17081747058825,71.13440600000001,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.079541 -73.704852],0.0107321,0.542372881356,0.0,0.0,0.0,0.0,0,0,0.0,0.118644067797,0.0,0.127118644068,0.0,0,0.186440677966,0,0,0,0.0254237288136,0,0.0,36.17081747058825,74.246325,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.059541 -73.537067],0.010997203,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.69,0.0,0.0,0,0.0,0,0,0,0.31,0,0.0,36.17081747058825,73.58074,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.998707 -72.571754],0.004592151,0.011764705882399999,0.0,0.0,0.0,0.0,0,0,0.0,0.258823529412,0.341176470588,0.0,0.0,0,0.011764705882399999,0,0,0,0.376470588235,0,0.0,36.17081747058825,70.417537,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.761211 -72.678426],0.014509371,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.9,0.0,0.0,0,0.0,0,0,0,0.07,0,0.0,36.17081747058825,73.271055,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.667599 -72.788986],0.007239519,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.23076923076900002,0.0,0.0,0.0,0,0.0,0,0,0,0.530769230769,0,0.238461538462,36.17081747058825,73.29454799999998,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.310833 -72.916944],0.0132512,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.196825396825,0.247619047619,0.0,0,0.0,0,0,0,0.311111111111,0,0.24444444444400001,36.17081747058825,74.400421,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.550556 -73.043611],0.008341901,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.31,0.11,0.0,0,0.0,0,0,0,0.06,0,0.42,36.17081747058825,71.079312,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 41.202875 -73.102053],0.012098568999999998,0.0,0.0,0.02,0.0,0.0,0,0,0.0,0.0,0.33,0.0,0.0,0,0.0,0,0,0,0.65,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.154722 -75.529444],0.004153403,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.07,0.0,0.0,0,0.42,0,0,0,0.51,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.670945 -75.746879],0.002436444,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0.0,0,0.54,0,0,0,0.16,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.574834 -75.618261],0.006133911999999999,0.0,0.0,0.0,0.34,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.66,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.761111 -75.491944],0.004432205,0.0,0.0,0.04,0.15,0.0,0,0,0.27,0.0,0.24,0.0,0.0,0,0.0,0,0,0,0.3,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.716128 -75.52768 ],0.009484174,0.0,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.95,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.631223 -75.613538],0.003133956,0.06,0.0,0.0,0.14,0.0,0,0,0.0,0.0,0.11,0.0,0.0,0,0.69,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.757891 -75.546034],0.011205739,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.11,0.1,0.0,0,0.0,0,0,0,0.6,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 39.812335 -75.455196],0.006707333,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.0,0.16,0.41,0.0,0,0.0,0,0,0,0.27,0,0.15,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 38.651225 -75.612705],0.001658404,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.0,0.0,0,0.07,0,0,0,0.53,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 29.672467 -82.333438],0.002885655,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 29.658023 -82.410107],0.002223077,0.306930693069,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.49504950495,0.0,0.0,0,0.0,0,0,0,0.19801980198,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.289921 -85.694373],0.00325006,0.943396226415,0.0,0.0,0.056603773584900006,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.27131 -85.68354],0.002104286,0.99,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.01,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.254367 -85.703819],0.0033499740000000004,0.72,0.0,0.19,0.09,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.272143 -85.683262],0.003131427,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.207145 -85.684373],0.001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.0,0.65,0.0,0,0.0,0,0,0,0.26,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.403615 -80.706164],0.0010096880000000001,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11,0.21,0.0,0,0.17,0,0,0,0.39,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.511389 -80.794499],0.00240625,0.11,0.04,0.0,0.0,0.0,0,0,0.0,0.0,0.36,0.49,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.46889  -80.797555],0.001833333,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.473057 -80.717831],0.0013368420000000002,0.0,0.16,0.19,0.08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.57,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.481946 -80.773943],0.0016869570000000002,0.0,0.0,0.12,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,0,0.0,0,0,0,0.58,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.059811 -80.20727 ],0.001777215,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.15,0,0.13,0,0,0,0.69,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.073144 -80.16949 ],0.0016428570000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11,0.04,0.19,0.0,0,0.0,0,0,0,0.66,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.099809 -80.108655],0.001751899,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0,0.0,0,0,0,0.82,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.083143 -80.237586],0.00033333300000000006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.99,0.0,0.0,0,0.01,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.129531 -80.168379],0.002111111,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0280373831776,0.0373831775701,0.0,0.0,0,0.0,0,0,0,0.934579439252,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.103421 -80.148101],0.000594595,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0,0.0,0,0,0,0.9,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.172029 -80.203658],0.00025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.07,0.0,0.0,0,0.0,0,0,0,0.83,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.015646 -80.247827],0.000290909,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.13,0.0,0.0,0,0.32,0,0,0,0.49,0,0.06,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.918395 -82.002866],0.0007840910000000001,0.541176470588,0.0235294117647,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.152941176471,0.0,0,0.282352941176,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.948866 -82.623714],0.00096875,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.948866 -82.623714],0.000320455,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 28.980556 -82.644381],0.0027519859999999997,0.16,0.0,0.0,0.0,0.0,0,0,0.13,0.0,0.0,0.0,0.0,0,0.71,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 26.128425 -81.766754],0.000185185,0.0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,0.19,0.0,0,0.01,0,0,0,0.35,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.356339 -81.635396],0.008972584,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,0.0,0,0.0,0,0,0,0.93,0,0.04,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.327739 -81.655651],0.009752990999999999,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.0,0.916666666667,0.0,0.0,0,0.0,0,0,0,0.00666666666667,0,0.00666666666667,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.375795 -81.585648],0.007489826,0.01,0.0,0.21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.78,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
SO2,[ 30.309119 -81.652341],0.006147232,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.04,0.0,0,0.0,0,0,0,0.56,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
