,Parameter Name,Site_keys_x,Arithmetic Mean,forest,open_land,water,wetland,transitional,urban_public_institution,commercial,transportation,crop_land,medium_density_residential,industrial,Dew Point,Outdoor Temperature,Solar radiation,Sulfation rate,Wind Speed - Resultant
115,SO2,[  38.71209 -121.38109],0.0030967740000000005,0.0,0.0,0.0,0.0,0.0,0.21818181818181812,0.042424242424242434,0.0,0.6060606060606061,0.13333333333333333,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
116,SO2,[  38.585183 -121.494677],0.0007436939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.21,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
117,SO2,[  38.613779 -121.368014],0.004766826,0.0,0.0,0.0,0.0,0.0,0.0,0.11504424778761065,0.0,0.0,0.8849557522123894,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
118,SO2,[  34.10374 -117.62914],0.0048701529999999995,0.0,0.0,0.0,0.0,0.0,0.19811320754716985,0.05660377358490566,0.0,0.0,0.7452830188679245,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
119,SO2,[  34.106122 -117.481994],0.002793807,0.0,0.0,0.0,0.0,0.0,0.1092436974789916,0.1092436974789916,0.0,0.0,0.6050420168067226,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
120,SO2,[  34.106122 -117.481994],0.005318734,0.0,0.0,0.0,0.0,0.0,0.1092436974789916,0.1092436974789916,0.0,0.0,0.6050420168067226,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
121,SO2,[  34.102234 -117.286709],0.004989042999999999,0.0,0.0,0.0,0.0,0.0,0.1,0.39,0.0,0.0,0.3,0.21,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
122,SO2,[  34.102234 -117.286709],0.001545788,0.0,0.0,0.0,0.0,0.0,0.1,0.39,0.0,0.0,0.3,0.21,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
123,SO2,[  35.759954 -117.374779],0.001864754,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.15,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
124,SO2,[  32.79394  -116.961138],0.005732937,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.52,0.01,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
125,SO2,[  32.631231 -117.059075],0.0050155320000000005,0.0,0.0,0.0,0.0,0.004098360655737704,0.0,0.18032786885245905,0.4098360655737705,0.0,0.4057377049180328,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
126,SO2,[  32.836461 -117.128752],0.004629874,0.0,0.0,0.0,0.0,0.099009900990099,0.0198019801980198,0.0,0.0,0.0,0.0,0.4752475247524752,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
127,SO2,[  32.727273 -117.154477],0.005027195999999999,0.0,0.0,0.0,0.0,0.0,0.1910828025477707,0.17834394904458598,0.6050955414012739,0.0,0.025477707006369428,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
128,SO2,[  33.127711 -117.075325],0.007949617999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.54,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
129,SO2,[  33.196703 -117.346704],0.005737005,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.54,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
130,SO2,[  37.784  -122.4216],0.000612726,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.0,0.0,0.13,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
131,SO2,[  37.75493  -122.388026],0.001924319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.62,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
132,SO2,[  37.84826  -121.446892],0.000273893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
133,SO2,[  37.950741 -121.268523],0.0037263459999999997,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.68,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
134,SO2,[  35.12692 -120.58267],0.001446117,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.0,0.09,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
135,SO2,[  35.283864 -120.655171],0.00070443,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.47,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
136,SO2,[  35.041644 -120.501   ],0.004245695,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
137,SO2,[  35.633303 -120.692671],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.9339622641509434,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
138,SO2,[  34.419997 -119.70069 ],0.001276895,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.22,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
139,SO2,[  34.445275 -119.795139],0.0004726220000000001,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.87,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
140,SO2,[  34.513601 -120.006531],9.3365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
141,SO2,[  34.514708 -120.417661],0.000190453,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
142,SO2,[  34.46245 -120.02551],0.000111421,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
143,SO2,[  34.83748  -120.432107],0.001053901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
144,SO2,[  34.87213  -120.377554],0.00034873099999999997,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.32,0.45,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
145,SO2,[  34.958311 -120.430164],0.002051546,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.0,0.0,0.79,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
146,SO2,[  38.052142 -122.145799],0.001286389,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.08928571428571429,0.23214285714285715,0.0,0.6607142857142857,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
147,SO2,[  38.102507 -122.237976],0.00030692400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.63,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
148,SO2,[  38.102507 -122.237976],0.00041501700000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.63,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
149,SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.8888888888888888,0.0,0.0,0.07407407407407407,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
150,SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.8888888888888888,0.0,0.0,0.07407407407407407,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
151,SO2,[  37.640763 -120.999378],0.000999495,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
152,SO2,[  36.332179 -119.291228],0.00128575,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
153,SO2,[  34.278058 -118.685924],0.002456584,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.0,0.6,0.09,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
154,SO2,[  34.252378 -119.143176],0.0007902539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
155,SO2,[ 41.180375 -73.19289 ],0.008777716999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.14,0.0,0.28,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
156,SO2,[ 41.186764 -73.175945],0.014536788,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.43,36.17081747058825,73.118666,0.28830459999999997,0.2356773333333333,4.7631961999999985
157,SO2,[ 41.399167 -73.443056],0.009612899999999999,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.07,0.0,0.46,0.0,36.17081747058825,71.13440600000001,0.28830459999999997,0.2356773333333333,4.7631961999999985
158,SO2,[ 41.079541 -73.704852],0.0107321,0.5423728813559322,0.0,0.0,0.0,0.0,0.11864406779661014,0.0,0.1271186440677966,0.1864406779661017,0.025423728813559324,0.0,36.17081747058825,74.246325,0.28830459999999997,0.2356773333333333,4.7631961999999985
159,SO2,[ 41.059541 -73.537067],0.010997203,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.31,0.0,36.17081747058825,73.58074,0.28830459999999997,0.2356773333333333,4.7631961999999985
160,SO2,[ 41.998707 -72.571754],0.004592151,0.011764705882352941,0.0,0.0,0.0,0.0,0.25882352941176473,0.3411764705882353,0.0,0.011764705882352941,0.3764705882352941,0.0,36.17081747058825,70.417537,0.28830459999999997,0.2356773333333333,4.7631961999999985
161,SO2,[ 41.761211 -72.678426],0.014509371,0.0,0.0,0.0,0.0,0.0,0.03,0.9,0.0,0.0,0.07,0.0,36.17081747058825,73.271055,0.28830459999999997,0.2356773333333333,4.7631961999999985
162,SO2,[ 41.667599 -72.788986],0.0072395190000000016,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.5307692307692308,0.2384615384615385,36.17081747058825,73.29454799999998,0.28830459999999997,0.2356773333333333,4.7631961999999985
163,SO2,[ 41.310833 -72.916944],0.0132512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476190476190477,0.0,0.11428571428571427,0.047619047619047616,36.17081747058825,74.400421,0.28830459999999997,0.2356773333333333,4.7631961999999985
164,SO2,[ 41.550556 -73.043611],0.008341901,0.0,0.0,0.0,0.0,0.0,0.1,0.31,0.11,0.0,0.06,0.42,36.17081747058825,71.079312,0.28830459999999997,0.2356773333333333,4.7631961999999985
165,SO2,[ 41.202875 -73.102053],0.012098568999999998,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.0,0.0,0.65,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
166,SO2,[ 39.154722 -75.529444],0.004153403,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.42,0.51,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
167,SO2,[ 39.670945 -75.746879],0.002436444,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.54,0.16,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
168,SO2,[ 39.574834 -75.618261],0.006133912000000001,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.66,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
169,SO2,[ 39.761111 -75.491944],0.0044322050000000016,0.0,0.0,0.04,0.15,0.27,0.0,0.24,0.0,0.0,0.3,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
170,SO2,[ 39.716128 -75.52768 ],0.009484174,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
171,SO2,[ 39.631223 -75.613538],0.003133956,0.06,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.69,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
172,SO2,[ 39.757891 -75.546034],0.011205739,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.1,0.0,0.6,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
173,SO2,[ 39.812335 -75.455196],0.006707333,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.41,0.0,0.27,0.15,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
174,SO2,[ 38.651225 -75.612705],0.001658404,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.07,0.53,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
175,SO2,[ 29.672467 -82.333438],0.002885655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
176,SO2,[ 29.658023 -82.410107],0.002223077,0.3069306930693069,0.0,0.0,0.0,0.0,0.0,0.4950495049504951,0.0,0.0,0.19801980198019808,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
177,SO2,[ 30.289921 -85.694373],0.00325006,0.9433962264150944,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
178,SO2,[ 30.27131 -85.68354],0.0021042860000000004,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
179,SO2,[ 30.254367 -85.703819],0.0033499740000000004,0.72,0.0,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
180,SO2,[ 30.272143 -85.683262],0.003131427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
181,SO2,[ 30.207145 -85.684373],0.001,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.65,0.0,0.26,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
182,SO2,[ 28.403615 -80.706164],0.0010096880000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.21,0.0,0.39,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
183,SO2,[ 28.511389 -80.794499],0.00240625,0.11,0.0,0.0,0.0,0.0,0.0,0.36,0.49,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
184,SO2,[ 28.46889  -80.797555],0.001833333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
185,SO2,[ 28.473057 -80.717831],0.0013368420000000002,0.0,0.0,0.19,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
186,SO2,[ 28.481946 -80.773943],0.0016869570000000002,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.3,0.0,0.58,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
187,SO2,[ 26.059811 -80.20727 ],0.0017772150000000004,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.69,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
188,SO2,[ 26.073144 -80.16949 ],0.0016428570000000002,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.19,0.0,0.66,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
189,SO2,[ 26.099809 -80.108655],0.001751899,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.82,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
190,SO2,[ 26.083143 -80.237586],0.00033333300000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
191,SO2,[ 26.129531 -80.168379],0.002111111,0.0,0.0,0.0,0.0,0.0,0.02803738317757009,0.037383177570093455,0.0,0.0,0.9345794392523364,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
192,SO2,[ 26.103421 -80.148101],0.000594595,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
193,SO2,[ 26.172029 -80.203658],0.00025,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.83,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
194,SO2,[ 26.015646 -80.247827],0.00029090900000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.32,0.49,0.06,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
195,SO2,[ 26.918395 -82.002866],0.0007840910000000001,0.5411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.15294117647058825,0.2823529411764706,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
196,SO2,[ 28.948866 -82.623714],0.00096875,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
197,SO2,[ 28.948866 -82.623714],0.00032045500000000003,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
198,SO2,[ 28.980556 -82.644381],0.0027519859999999997,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.71,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
199,SO2,[ 26.128425 -81.766754],0.000185185,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.19,0.01,0.35,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
200,SO2,[ 30.356339 -81.635396],0.008972584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.93,0.04,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
201,SO2,[ 30.327739 -81.655651],0.009752990999999999,0.0,0.0,0.07,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
202,SO2,[ 30.375795 -81.585648],0.007489826,0.01,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
203,SO2,[ 30.309119 -81.652341],0.006147232,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.04,0.0,0.56,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
204,SO2,[ 30.422448 -81.620951],0.0045206000000000005,0.5488721804511278,0.0,0.0,0.0,0.3533834586466165,0.0,0.0,0.09774436090225563,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
205,SO2,[ 30.457461 -81.534258],0.002668824,0.34,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.35,0.26,0.0,60.741851,65.73236,0.28830459999999997,0.2356773333333333,4.7631961999999985
206,SO2,[ 30.611072 -81.266751],0.0035143150000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
207,SO2,[ 30.525367 -87.20355 ],0.011174034,0.0,0.0,0.0,0.0,0.0,0.24,0.65,0.0,0.0,0.03,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
208,SO2,[ 30.575472 -87.244972],0.0028008060000000003,0.9803921568627452,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
209,SO2,[ 30.59825  -87.181081],0.0034437250000000003,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
210,SO2,[ 30.497696 -87.205804],0.003828099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
211,SO2,[ 30.526306 -87.21886 ],0.004966229,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
212,SO2,[ 30.546306 -87.236916],0.003978419,0.7299270072992701,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
213,SO2,[ 30.46603  -87.258028],0.004441962999999999,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.08181818181818183,0.07272727272727272,0.0,0.7272727272727273,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
214,SO2,[ 30.550195 -87.26664 ],0.001901639,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.49,0.13,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
215,SO2,[ 30.549084 -87.218582],0.005285714,0.11,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
216,SO2,[ 30.669914 -84.859364],0.0016206979999999998,0.7904761904761904,0.0,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
217,SO2,[ 30.650193 -84.871587],0.003761972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
218,SO2,[ 26.828673 -81.094234],0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369426751592356,0.3630573248407643,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
219,SO2,[ 30.328004 -82.734849],0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
220,SO2,[ 26.753953 -80.938676],0.000597778,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.1,0.47,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
221,SO2,[ 27.507536 -81.441463],0.00119,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
222,SO2,[ 27.943634 -82.276202],0.0007894740000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.61,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.081818,4.7631961999999985
223,SO2,[ 27.719475 -82.432594],0.004363636,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.07,0.74,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.13333299999999998,4.7631961999999985
224,SO2,[ 27.947521 -82.45315 ],0.0038418620000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.166667,4.7631961999999985
225,SO2,[ 27.920578 -82.446206],0.0071279429999999986,0.0,0.0,0.5490196078431373,0.0,0.0,0.0,0.0,0.20261437908496727,0.0,0.1437908496732026,0.1045751633986928,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
226,SO2,[ 27.88669  -82.481206],0.005185029,0.0,0.0,0.42,0.0,0.0,0.0,0.05,0.0,0.0,0.53,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
227,SO2,[ 27.894469 -82.400927],0.004867925,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.28,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.183333,4.7631961999999985
228,SO2,[ 27.864192 -82.384259],0.003947368,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.42,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
229,SO2,[ 27.762806 -82.400927],0.004239914,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.37,0.1,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
230,SO2,[ 27.948632 -82.452873],0.007636790999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.2356773333333333,4.7631961999999985
231,SO2,[ 27.928356 -82.454539],0.007589714999999999,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.08854166666666667,0.0,0.0,0.390625,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.366667,4.7631961999999985
232,SO2,[ 28.019188 -82.121753],0.002344828,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.41,0.0,36.17081747058825,64.31325205769232,0.28830459999999997,0.109091,4.7631961999999985
