,Parameter Name,Site_keys,LU,ppm
32,Nitrogen dioxide (NO2),[  37.97231  -122.520004],"{'Commercial and Services': 0.76, 'Residential': 0.24}",0.017924377000000002
33,Nitrogen dioxide (NO2),[  36.596071 -121.901621],"{'Commercial and Services': 0.33, 'Residential': 0.67}",0.027398602999999997
34,Nitrogen dioxide (NO2),[  36.697181 -121.633556],"{'Commercial and Services': 0.3271604938271605, 'Residential': 0.05555555555555555, 'Cropland and pasture': 0.6172839506172839}",0.018805894
35,Nitrogen dioxide (NO2),[  38.310942 -122.296189],"{'Commercial and Services': 0.2, 'Residential': 0.8}",0.017201708
36,Nitrogen dioxide (NO2),[  33.821353 -117.91427 ],"{'Commercial and Services': 0.1864406779661017, 'Residential': 0.6610169491525424, 'Other urban or built-up land': 0.09322033898305085, 'Transportation, communications and services': 0.059322033898305086}",0.012281871
37,Nitrogen dioxide (NO2),[  33.656131 -117.930613],"{'Commercial and Services': 0.2169811320754717, 'Residential': 0.7264150943396226, 'Other urban or built-up land': 0.05660377358490566}",0.026154552
38,Nitrogen dioxide (NO2),[  33.92513 -117.95264],"{'Commercial and Services': 0.05263157894736842, 'Residential': 0.868421052631579, 'Other urban or built-up land': 0.07894736842105263}",0.009275136
39,Nitrogen dioxide (NO2),[  33.85275 -116.54101],"{'Shrub-brushland rangeland': 0.5, 'Other urban or built-up land': 0.01, 'Residential': 0.4, 'Mixed urban or built-up land': 0.09}",0.016548727
40,Nitrogen dioxide (NO2),[  33.958348 -117.375878],"{'Residential': 0.54, 'Other urban or built-up land': 0.37, 'Transportation, communications and services': 0.09}",0.036234411
41,Nitrogen dioxide (NO2),[  33.94603 -117.40063],"{'Commercial and Services': 0.46, 'Residential': 0.53, 'Transportation, communications and services': 0.01}",0.040065738999999996
42,Nitrogen dioxide (NO2),[  33.99958 -117.41601],"{'Commercial and Services': 0.30434782608695654, 'Residential': 0.6521739130434783, 'Orchards, groves, vineyards, nurseries..': 0.043478260869565216}",0.019300595
43,Nitrogen dioxide (NO2),[  38.667126 -121.251338],"{'Commercial and Services': 0.25, 'Residential': 0.36, 'Cropland and pasture': 0.13, 'Transportation, communications and services': 0.17, 'Mixed urban or built-up land': 0.09}",0.025828478999999998
44,Nitrogen dioxide (NO2),[  38.71209 -121.38109],"{'Commercial and Services': 0.04242424242424243, 'Residential': 0.13333333333333333, 'Other urban or built-up land': 0.21818181818181817, 'Cropland and pasture': 0.6060606060606061}",0.009794858
45,Nitrogen dioxide (NO2),[  38.585183 -121.494677],"{'Commercial and Services': 0.58, 'Mixed urban or built-up land': 0.21, 'Industrial': 0.21}",0.011137995
46,Nitrogen dioxide (NO2),[  38.674904 -121.186892],"{'Industrial': 0.03, 'Commercial and Services': 0.37, 'Strip mines, quarries and gravel pits': 0.16, 'Streams and canals': 0.31, 'Cropland and pasture': 0.03, 'Evergreen forest land': 0.1}",0.015675456
47,Nitrogen dioxide (NO2),[  36.85551 -121.39299],"{'Residential': 0.44, 'Cropland and pasture': 0.04, 'Orchards, groves, vineyards, nurseries..': 0.52}",0.034361929
48,Nitrogen dioxide (NO2),[  36.844096 -121.362121],{'Cropland and pasture': 1.0},0.031140645000000005
49,Nitrogen dioxide (NO2),[  34.895007 -117.024484],"{'Commercial and Services': 0.31, 'Residential': 0.54, 'Other urban or built-up land': 0.04, 'Shrub-brushland rangeland': 0.11}",0.016630575
50,Nitrogen dioxide (NO2),[  34.10374 -117.62914],"{'Commercial and Services': 0.05660377358490566, 'Residential': 0.7452830188679245, 'Other urban or built-up land': 0.19811320754716982}",0.009534606
51,Nitrogen dioxide (NO2),[  34.106122 -117.481994],"{'Commercial and Services': 0.1092436974789916, 'Residential': 0.6050420168067226, 'Other urban or built-up land': 0.1092436974789916, 'Orchards, groves, vineyards, nurseries..': 0.17647058823529413}",0.012079592
52,Nitrogen dioxide (NO2),[  34.523329 -117.30449 ],"{'Commercial and Services': 0.28, 'Residential': 0.67, 'Shrub-brushland rangeland': 0.05}",0.022286432
53,Nitrogen dioxide (NO2),[  34.102234 -117.286709],"{'Commercial and Services': 0.39, 'Residential': 0.3, 'Industrial': 0.21, 'Other urban or built-up land': 0.1}",0.020579747
54,Nitrogen dioxide (NO2),[  32.79394  -116.961138],"{'Commercial and Services': 0.47, 'Residential': 0.52, 'Industrial': 0.01}",0.023817854
55,Nitrogen dioxide (NO2),[  32.631231 -117.059075],"{'Commercial and Services': 0.18032786885245902, 'Residential': 0.4057377049180328, 'Transportation, communications and services': 0.4098360655737705, 'Transitional areas': 0.004098360655737705}",0.033811014
56,Nitrogen dioxide (NO2),[  32.836461 -117.128752],"{'Shrub-brushland rangeland': 0.40594059405940597, 'Industrial': 0.4752475247524752, 'Other urban or built-up land': 0.019801980198019802, 'Transitional areas': 0.09900990099009901}",0.023610403999999998
57,Nitrogen dioxide (NO2),[  32.727273 -117.154477],"{'Commercial and Services': 0.17834394904458598, 'Residential': 0.025477707006369428, 'Other urban or built-up land': 0.1910828025477707, 'Transportation, communications and services': 0.6050955414012739}",0.029059066
58,Nitrogen dioxide (NO2),[  33.127711 -117.075325],"{'Commercial and Services': 0.46, 'Residential': 0.54}",0.026710834000000003
59,Nitrogen dioxide (NO2),[  33.196703 -117.346704],"{'Commercial and Services': 0.21, 'Shrub-brushland rangeland': 0.25, 'Residential': 0.54}",0.04776435
60,Nitrogen dioxide (NO2),[  37.784  -122.4216],"{'Commercial and Services': 0.86, 'Residential': 0.13, 'Other urban or built-up land': 0.01}",0.013384210999999998
61,Nitrogen dioxide (NO2),[  37.75493  -122.388026],"{'Industrial': 0.62, 'Transportation, communications and services': 0.38}",0.032390892000000004
62,Nitrogen dioxide (NO2),[  37.84826  -121.446892],{'Cropland and pasture': 1.0},0.025624913
63,Nitrogen dioxide (NO2),[  37.950741 -121.268523],"{'Commercial and Services': 0.1, 'Residential': 0.68, 'Other urban or built-up land': 0.12, 'Mixed urban or built-up land': 0.1}",0.023310834
64,Nitrogen dioxide (NO2),[  35.283864 -120.655171],"{'Commercial and Services': 0.53, 'Residential': 0.47}",0.028156284000000007
65,Nitrogen dioxide (NO2),[  35.041644 -120.501   ],"{'Residential': 0.4, 'Evergreen forest land': 0.5714285714285714, 'Shrub-brushland rangeland': 0.02857142857142857}",0.025781903
66,Nitrogen dioxide (NO2),[  37.482934 -122.20337 ],"{'Commercial and Services': 0.5196078431372549, 'Residential': 0.4803921568627451}",0.017391556000000002
67,Nitrogen dioxide (NO2),[  34.419997 -119.70069 ],"{'Commercial and Services': 0.78, 'Residential': 0.22}",0.017801201000000003
68,Nitrogen dioxide (NO2),[  34.445275 -119.795139],"{'Commercial and Services': 0.04, 'Residential': 0.87, 'Other urban or built-up land': 0.06, 'Orchards, groves, vineyards, nurseries..': 0.03}",0.014477570000000004
69,Nitrogen dioxide (NO2),[  37.001337 -121.514939],"{'Cropland and pasture': 0.9655172413793104, 'Orchards, groves, vineyards, nurseries..': 0.034482758620689655}",0.021326568
70,Nitrogen dioxide (NO2),[  36.98995  -121.925792],"{'Commercial and Services': 0.66, 'Residential': 0.15, 'Evergreen forest land': 0.19}",0.020324566
71,Nitrogen dioxide (NO2),[  38.14325  -121.694677],"{'Commercial and Services': 0.27, 'Streams and canals': 0.37, 'Cropland and pasture': 0.26, 'Transitional areas': 0.1}",0.027772471000000003
72,Nitrogen dioxide (NO2),[  38.102507 -122.237976],"{'Commercial and Services': 0.37, 'Residential': 0.63}",0.023008152999999996
73,Nitrogen dioxide (NO2),[  38.442412 -122.713598],"{'Commercial and Services': 0.8888888888888888, 'Residential': 0.07407407407407407, 'Other urban or built-up land': 0.037037037037037035}",0.025402432000000003
74,Nitrogen dioxide (NO2),[  37.640763 -120.999378],"{'Commercial and Services': 0.97, 'Industrial': 0.01, 'Transportation, communications and services': 0.02}",0.027432322
75,Nitrogen dioxide (NO2),[  36.332179 -119.291228],"{'Commercial and Services': 0.91, 'Residential': 0.09}",0.015353065
76,Nitrogen dioxide (NO2),[  34.278058 -118.685924],"{'Commercial and Services': 0.3, 'Residential': 0.09, 'Other urban or built-up land': 0.01, 'Cropland and pasture': 0.6}",0.007775688000000002
77,Nitrogen dioxide (NO2),[  34.274169 -119.299835],"{'Null area -- no land use assigned': 0.71, 'Industrial': 0.14, 'Other urban or built-up land': 0.11, 'Beaches': 0.04}",0.015028506
0,Nitrogen dioxide (NO2),[ 41.186764 -73.175945],"{'Residential': 0.56, 'Bays and estuaries': 0.01, 'Industrial': 0.43}",0.027737279
1,Nitrogen dioxide (NO2),[ 41.761211 -72.678426],"{'Commercial and Services': 0.9, 'Residential': 0.07, 'Other urban or built-up land': 0.03}",0.029068488000000007
0,Nitrogen dioxide (NO2),[ 39.757891 -75.546034],"{'Commercial and Services': 0.11, 'Residential': 0.6, 'Other urban or built-up land': 0.19, 'Transportation, communications and services': 0.1}",0.034320186999999995
1,Nitrogen dioxide (NO2),[ 39.812335 -75.455196],"{'Commercial and Services': 0.16, 'Residential': 0.27, 'Industrial': 0.15, 'Transportation, communications and services': 0.41, 'Transitional areas': 0.01}",0.026553785
0,Nitrogen dioxide (NO2),[ 30.356339 -81.635396],"{'Residential': 0.93, 'Industrial': 0.04, 'Transportation, communications and services': 0.03}",0.013055115
1,Nitrogen dioxide (NO2),[ 30.238288 -81.670119],"{'Commercial and Services': 0.95, 'Streams and canals': 0.05}",0.015761077
2,Nitrogen dioxide (NO2),[ 30.457461 -81.534258],"{'Residential': 0.26, 'Cropland and pasture': 0.35, 'Nonforested wetland': 0.05, 'Evergreen forest land': 0.34}",0.019967468999999998
3,Nitrogen dioxide (NO2),[ 27.961132 -82.438427],"{'Commercial and Services': 0.62, 'Residential': 0.04, 'Transportation, communications and services': 0.01, 'Transitional areas': 0.33}",0.014879828000000001
4,Nitrogen dioxide (NO2),[ 26.715064 -80.062542],"{'Commercial and Services': 0.51, 'Residential': 0.07, 'Lakes': 0.42}",0.017387264000000003
5,Nitrogen dioxide (NO2),[ 27.785866 -82.739875],"{'Commercial and Services': 0.3925233644859813, 'Residential': 0.6074766355140186}",0.007622451999999999
0,Nitrogen dioxide (NO2),[ 33.752625 -84.383325],"{'Commercial and Services': 0.48, 'Transportation, communications and services': 0.52}",0.032110152999999995
0,Nitrogen dioxide (NO2),[ 41.922533 -87.633665],"{'Commercial and Services': 0.2, 'Bays and estuaries': 0.07, 'Other urban or built-up land': 0.61, 'Transportation, communications and services': 0.12}",0.022667667
1,Nitrogen dioxide (NO2),[ 41.616424 -87.557822],"{'Commercial and Services': 0.25, 'Residential': 0.31, 'Deciduous forest land': 0.44}",0.026596724
2,Nitrogen dioxide (NO2),[ 41.87392  -87.849504],"{'Commercial and Services': 0.08465608465608465, 'Residential': 0.3544973544973545, 'Industrial': 0.031746031746031744, 'Transportation, communications and services': 0.5291005291005291}",0.034556670000000005
3,Nitrogen dioxide (NO2),[ 41.514757 -87.645044],"{'Commercial and Services': 0.64, 'Residential': 0.36}",0.033227437000000005
4,Nitrogen dioxide (NO2),[ 42.060029 -87.752561],"{'Commercial and Services': 0.19, 'Residential': 0.37, 'Industrial': 0.39, 'Transportation, communications and services': 0.05}",0.039667348
0,Nitrogen dioxide (NO2),[ 43.659804 -70.260882],"{'Commercial and Services': 0.61, 'Mixed urban or built-up land': 0.24, 'Industrial': 0.15}",0.013544892
0,Nitrogen dioxide (NO2),[ 39.211694 -76.652995],"{'Commercial and Services': 0.07, 'Residential': 0.72, 'Transportation, communications and services': 0.21}",0.023153028
1,Nitrogen dioxide (NO2),[ 39.101111 -76.729444],{'Commercial and Services': 1.0},0.020314472
2,Nitrogen dioxide (NO2),[ 39.169533 -76.627933],"{'Residential': 0.71, 'Industrial': 0.16, 'Mixed urban or built-up land': 0.13}",0.020272158000000002
3,Nitrogen dioxide (NO2),[ 39.159831 -76.511351],"{'Commercial and Services': 0.047619047619047616, 'Residential': 0.9333333333333333, 'Deciduous forest land': 0.01904761904761905}",0.016145267999999997
4,Nitrogen dioxide (NO2),[ 39.299829 -76.612745],{'Commercial and Services': 1.0},0.016097785000000003
5,Nitrogen dioxide (NO2),[ 39.236775 -76.584132],"{'Transportation, communications and services': 1.0}",0.016444283
6,Nitrogen dioxide (NO2),[ 39.314167 -76.613333],"{'Commercial and Services': 0.41, 'Residential': 0.55, 'Other urban or built-up land': 0.04}",0.016890224
7,Nitrogen dioxide (NO2),[ 39.286774 -76.62469 ],"{'Commercial and Services': 0.55, 'Residential': 0.18, 'Industrial': 0.23, 'Transportation, communications and services': 0.04}",0.016991201999999997
8,Nitrogen dioxide (NO2),[ 39.430663 -76.506631],"{'Commercial and Services': 0.16666666666666666, 'Deciduous forest land': 0.8333333333333334}",0.024362745
9,Nitrogen dioxide (NO2),[ 39.462029 -76.631673],"{'Commercial and Services': 0.43, 'Residential': 0.49, 'Industrial and commercial complexes': 0.01, 'Other urban or built-up land': 0.07}",0.029186009
10,Nitrogen dioxide (NO2),[ 39.310833 -76.474444],"{'Residential': 0.93, 'Mixed urban or built-up land': 0.07}",0.017697743999999998
11,Nitrogen dioxide (NO2),[ 39.62705  -76.329125],"{'Cropland and pasture': 0.9009009009009009, 'Deciduous forest land': 0.0990990990990991}",0.038747347
12,Nitrogen dioxide (NO2),[ 38.995943 -77.1047  ],"{'Commercial and Services': 0.83, 'Residential': 0.17}",0.026269643
13,Nitrogen dioxide (NO2),[ 39.114313 -77.106876],"{'Cropland and pasture': 0.5, 'Transportation, communications and services': 0.5}",0.028764388999999998
14,Nitrogen dioxide (NO2),[ 38.924001 -76.90414 ],"{'Residential': 0.5040650406504065, 'Industrial and commercial complexes': 0.13008130081300814, 'Transportation, communications and services': 0.36585365853658536}",0.016824191000000002
15,Nitrogen dioxide (NO2),[ 38.851667 -76.932778],"{'Commercial and Services': 0.69, 'Residential': 0.19, 'Mixed forest land': 0.12}",0.034718543
16,Nitrogen dioxide (NO2),[ 39.02     -76.827778],"{'Commercial and Services': 0.4, 'Transitional areas': 0.35, 'Mixed forest land': 0.25}",0.007602131
0,Nitrogen dioxide (NO2),[ 42.713147 -71.120335],"{'Residential': 0.18, 'Deciduous forest land': 0.1, 'Transportation, communications and services': 0.72}",0.021450155
1,Nitrogen dioxide (NO2),[ 42.374819 -71.181999],"{'Commercial and Services': 0.052132701421800945, 'Residential': 0.47393364928909953, 'Transportation, communications and services': 0.47393364928909953}",0.049628091
2,Nitrogen dioxide (NO2),[ 42.403708 -71.10783 ],"{'Commercial and Services': 0.06422018348623854, 'Residential': 0.43119266055045874, 'Other urban or built-up land': 0.045871559633027525, 'Transportation, communications and services': 0.45871559633027525}",0.053686669999999985
3,Nitrogen dioxide (NO2),[ 42.348873 -71.097163],"{'Commercial and Services': 0.2552083333333333, 'Residential': 0.11458333333333333, 'Streams and canals': 0.109375, 'Transportation, communications and services': 0.5208333333333334}",0.019619214000000003
4,Nitrogen dioxide (NO2),[ 42.368708 -71.039773],"{'Residential': 0.25, 'Streams and canals': 0.37, 'Transportation, communications and services': 0.38}",0.032465616
5,Nitrogen dioxide (NO2),[ 42.377833 -71.027138],"{'Commercial and Services': 0.02, 'Residential': 0.81, 'Industrial': 0.01, 'Transportation, communications and services': 0.16}",0.023806358
6,Nitrogen dioxide (NO2),[ 42.258704 -71.800072],"{'Commercial and Services': 0.23376623376623376, 'Residential': 0.1038961038961039, 'Industrial': 0.16233766233766234, 'Other urban or built-up land': 0.05844155844155844, 'Transportation, communications and services': 0.44155844155844154}",0.021708333
0,Nitrogen dioxide (NO2),[ 40.937599 -73.994583],"{'Commercial and Services': 0.32432432432432434, 'Residential': 0.6756756756756757}",0.019656371000000002
