image,display_location,observation_location,estimated,latitude,longitude,observation_time_rfc822,observation_epoch,local_time_rfc822,local_epoch,local_tz_short,local_tz_long,local_tz_offset,weather,temperature_string,temp_f,temp_c,relative_humidity,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,wind_kph,wind_gust_kph,pressure_mb,pressure_in,pressure_trend,dewpoint_string,dewpoint_f,dewpoint_c,heat_index_string,heat_index_f,heat_index_c,windchill_string,windchill_f,windchill_c,feelslike_string,feelslike_f,feelslike_c,visibility_mi,visibility_km,solarradiation,UV,precip_1hr_string,precip_1hr_in,precip_1hr_metric,precip_today_string,precip_today_in,precip_today_metric,icon,icon_url,forecast_url,history_url,ob_url,nowcast
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 01:59:41 -0400",1499579981,"Sun, 09 Jul 2017 01:59:51 -0400",1499579991,EDT,America/New_York,-0400,Clear,68.2 F (20.1 C),68.2,20.1,87%,From the NW at 1.8 MPH Gusting to 4.9 MPH,NW,323,1.8,4.9,2.9,7.9,1009,29.79,+,64.2 F (17.9 C),64.2,17.9,NA,NA,NA,NA,NA,NA,68.2 F (20.1 C),68.2,20.1,10.0,16.1,0,0.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/nt_clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 02:59:42 -0400",1499583582,"Sun, 09 Jul 2017 02:59:51 -0400",1499583591,EDT,America/New_York,-0400,Clear,67.1 F (19.5 C),67.1,19.5,86%,From the WSW at 4.3 MPH Gusting to 4.9 MPH,WSW,254,4.3,4.9,6.9,7.9,1009,29.81,+,62.8 F (17.1 C),62.8,17.1,NA,NA,NA,NA,NA,NA,67.1 F (19.5 C),67.1,19.5,10.0,16.1,0,0.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/nt_clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 03:59:46 -0400",1499587186,"Sun, 09 Jul 2017 03:59:51 -0400",1499587191,EDT,America/New_York,-0400,Clear,66.2 F (19.0 C),66.2,19.0,83%,From the ENE at 2.7 MPH Gusting to 4.9 MPH,ENE,61,2.7,4.9,4.3,7.9,1009,29.81,0,61.0 F (16.1 C),61.0,16.1,NA,NA,NA,NA,NA,NA,66.2 F (19.0 C),66.2,19.0,10.0,16.1,0,0.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/nt_clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 04:59:41 -0400",1499590781,"Sun, 09 Jul 2017 04:59:50 -0400",1499590790,EDT,America/New_York,-0400,Clear,65.3 F (18.5 C),65.3,18.5,83%,From the NNW at 7.4 MPH Gusting to 15.0 MPH,NNW,341,7.4,15.0,11.9,24.1,1010,29.82,+,60.1 F (15.6 C),60.1,15.6,NA,NA,NA,NA,NA,NA,65.3 F (18.5 C),65.3,18.5,10.0,16.1,0,0.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/nt_clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 05:59:41 -0400",1499594381,"Sun, 09 Jul 2017 05:59:50 -0400",1499594390,EDT,America/New_York,-0400,Clear,64.8 F (18.2 C),64.8,18.2,81%,From the SW at 4.5 MPH Gusting to 7.4 MPH,SW,216,4.5,7.4,7.2,11.9,1011,29.85,+,58.8 F (14.9 C),58.8,14.9,NA,NA,NA,NA,NA,NA,64.8 F (18.2 C),64.8,18.2,10.0,16.1,85,1.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 06:59:42 -0400",1499597982,"Sun, 09 Jul 2017 06:59:50 -0400",1499597990,EDT,America/New_York,-0400,Clear,66.9 F (19.4 C),66.9,19.4,72%,From the South at 2.5 MPH Gusting to 7.4 MPH,South,182,2.5,7.4,4.0,11.9,1012,29.88,+,57.6 F (14.2 C),57.6,14.2,NA,NA,NA,NA,NA,NA,66.9 F (19.4 C),66.9,19.4,10.0,16.1,203,1.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 07:59:25 -0400",1499601565,"Sun, 09 Jul 2017 07:59:50 -0400",1499601590,EDT,America/New_York,-0400,Clear,70.5 F (21.4 C),70.5,21.4,60%,From the SSE at 1.3 MPH Gusting to 2.5 MPH,SSE,150,1.3,2.5,2.1,4.0,1012,29.90,+,55.9 F (13.3 C),55.9,13.3,NA,NA,NA,NA,NA,NA,70.5 F (21.4 C),70.5,21.4,10.0,16.1,298,2.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 08:59:41 -0400",1499605181,"Sun, 09 Jul 2017 08:59:50 -0400",1499605190,EDT,America/New_York,-0400,Clear,74.1 F (23.4 C),74.1,23.4,55%,From the West at 2.7 MPH Gusting to 4.9 MPH,West,271,2.7,4.9,4.3,7.9,1013,29.91,+,57.0 F (13.9 C),57.0,13.9,NA,NA,NA,NA,NA,NA,74.1 F (23.4 C),74.1,23.4,10.0,16.1,452,4.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 09:59:42 -0400",1499608782,"Sun, 09 Jul 2017 09:59:50 -0400",1499608790,EDT,America/New_York,-0400,Clear,77.9 F (25.5 C),77.9,25.5,43%,From the SSW at 1.3 MPH Gusting to 2.5 MPH,SSW,193,1.3,2.5,2.1,4.0,1013,29.91,+,53.6 F (12.0 C),53.6,12.0,NA,NA,NA,NA,NA,NA,77.9 F (25.5 C),77.9,25.5,10.0,16.1,665,5.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 11:59:42 -0400",1499615982,"Sun, 09 Jul 2017 11:59:50 -0400",1499615990,EDT,America/New_York,-0400,Clear,81.1 F (27.3 C),81.1,27.3,31%,Calm,WSW,258,0.4,2.5,0,4.0,1014,29.94,+,47.7 F (8.7 C),47.7,8.7,NA,NA,NA,NA,NA,NA,81.1 F (27.3 C),81.1,27.3,10.0,16.1,816,8.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 12:59:42 -0400",1499619582,"Sun, 09 Jul 2017 12:59:50 -0400",1499619590,EDT,America/New_York,-0400,Clear,81.7 F (27.6 C),81.7,27.6,28%,From the SSW at 2.0 MPH Gusting to 4.9 MPH,SSW,208,2.0,4.9,3.2,7.9,1014,29.94,0,45.5 F (7.5 C),45.5,7.5,NA,NA,NA,NA,NA,NA,81.7 F (27.6 C),81.7,27.6,10.0,16.1,864,8.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 13:59:42 -0400",1499623182,"Sun, 09 Jul 2017 13:59:50 -0400",1499623190,EDT,America/New_York,-0400,Clear,82.9 F (28.3 C),82.9,28.3,28%,From the SW at 3.6 MPH Gusting to 4.9 MPH,SW,228,3.6,4.9,5.8,7.9,1014,29.94,0,46.6 F (8.1 C),46.6,8.1,NA,NA,NA,NA,NA,NA,82.9 F (28.3 C),82.9,28.3,10.0,16.1,912,8.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 14:59:42 -0400",1499626782,"Sun, 09 Jul 2017 14:59:50 -0400",1499626790,EDT,America/New_York,-0400,Partly Cloudy,81.9 F (27.7 C),81.9,27.7,31%,From the NNE at 4.0 MPH Gusting to 4.9 MPH,NNE,19,4.0,4.9,6.4,7.9,1014,29.94,0,48.4 F (9.1 C),48.4,9.1,NA,NA,NA,NA,NA,NA,81.9 F (27.7 C),81.9,27.7,10.0,16.1,203,2.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,partlycloudy,http://icons.wxug.com/i/c/k/partlycloudy.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 15:59:26 -0400",1499630366,"Sun, 09 Jul 2017 15:59:50 -0400",1499630390,EDT,America/New_York,-0400,Partly Cloudy,81.3 F (27.4 C),81.3,27.4,30%,From the NW at 6.0 MPH Gusting to 9.8 MPH,NW,324,6.0,9.8,9.7,15.8,1014,29.94,0,46.9 F (8.3 C),46.9,8.3,NA,NA,NA,NA,NA,NA,81.3 F (27.4 C),81.3,27.4,10.0,16.1,497,3.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,partlycloudy,http://icons.wxug.com/i/c/k/partlycloudy.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 16:59:11 -0400",1499633951,"Sun, 09 Jul 2017 16:59:50 -0400",1499633990,EDT,America/New_York,-0400,Partly Cloudy,81.9 F (27.7 C),81.9,27.7,28%,From the NNE at 2.9 MPH Gusting to 7.4 MPH,NNE,23,2.9,7.4,4.7,11.9,1014,29.94,+,45.7 F (7.6 C),45.7,7.6,NA,NA,NA,NA,NA,NA,81.9 F (27.7 C),81.9,27.7,10.0,16.1,153,2.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,partlycloudy,http://icons.wxug.com/i/c/k/partlycloudy.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 17:59:42 -0400",1499637582,"Sun, 09 Jul 2017 17:59:50 -0400",1499637590,EDT,America/New_York,-0400,Clear,81.0 F (27.2 C),81.0,27.2,28%,From the North at 3.4 MPH Gusting to 7.4 MPH,North,349,3.4,7.4,5.5,11.9,1013,29.93,-,44.8 F (7.1 C),44.8,7.1,NA,NA,NA,NA,NA,NA,81.0 F (27.2 C),81.0,27.2,10.0,16.1,694,1.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 18:59:27 -0400",1499641167,"Sun, 09 Jul 2017 18:59:50 -0400",1499641190,EDT,America/New_York,-0400,Clear,80.4 F (26.9 C),80.4,26.9,30%,From the WSW at 2.7 MPH Gusting to 4.9 MPH,WSW,254,2.7,4.9,4.3,7.9,1014,29.94,+,46.2 F (7.9 C),46.2,7.9,NA,NA,NA,NA,NA,NA,80.4 F (26.9 C),80.4,26.9,10.0,16.1,155,1.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Boston, MA', 'city': 'Boston', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02199', 'magic': '1', 'wmo': '99999', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '5.8'}","{'full': 'Back Bay, Boston, Massachusetts', 'city': 'Back Bay, Boston', 'state': 'Massachusetts', 'country': '', 'country_iso3166': 'US', 'latitude': '42.348248', 'longitude': '-71.084167', 'elevation': '10 ft'}",{},42.348248,-71.084167,"Sun, 09 Jul 2017 19:59:43 -0400",1499644783,"Sun, 09 Jul 2017 19:59:50 -0400",1499644790,EDT,America/New_York,-0400,Clear,79.0 F (26.1 C),79.0,26.1,35%,From the NNW at 1.8 MPH Gusting to 2.5 MPH,NNW,338,1.8,2.5,2.9,4.0,1014,29.96,+,49.1 F (9.5 C),49.1,9.5,NA,NA,NA,NA,NA,NA,79.0 F (26.1 C),79.0,26.1,10.0,16.1,109,0.0,0.00 in (0.0 mm),0.00,0.0,0.00 in (0 mm),0.00,0,clear,http://icons.wxug.com/i/c/k/clear.gif,http://www.wunderground.com/US/MA/Boston.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMABOSTO278,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.348248,-71.084167",
