
		State Code,County Code,Tribal Code,Site ID,Support Agency Code,Location Address,City Code,Postal Code,Local ID,Local Name,Urban Area Code,AQCR Code,Land Use ID,Location Setting ID,Site Established Date,Latitude,Longitude,Horizontal Method Code,Horizontal Datum ID,Parameter Code,Parameter Name,Substance Occurrence Code,Duration Code,Method ID,Measure Unit Code,Sample Collection Start Date,Sample Collection Start Time,Measure Value,Measure Unit,Null Data Code,Qualifier Code,Data Validity Code
		MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 08:00:00","08:00:00",".021","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 09:00:00","09:00:00",".024","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 10:00:00","10:00:00",".025","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 11:00:00","11:00:00",".027","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 12:00:00","12:00:00",".028","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 13:00:00","13:00:00",".03","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 14:00:00","14:00:00",".031","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 15:00:00","15:00:00",".03","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 16:00:00","16:00:00",".03","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 17:00:00","17:00:00",".031","ppm","","","RAW"
				MA,"'017","","'250170009","'0660","11 Technology Drive","13100","'01863","Chelmsford-Epa Nerl","CHELMSFORD","","'","COMMERCIAL","SUBURBAN","2005-04-01","42.626748","-71.3617","'","","44201","Ozone","1","1","'087 ","'007","2017-06-28 18:00:00","18:00:00",".031","ppm","","","RAW"
