,Parameter Name,Site_keys,LU,ppm
0,Nitrogen dioxide (NO2),[ 41.186764 -73.175945],"{'Residential': 0.56, 'Bays and estuaries': 0.01, 'Industrial': 0.43}",0.027737278999999997
1,Nitrogen dioxide (NO2),[ 41.761211 -72.678426],"{'Commercial and Services': 0.9, 'Residential': 0.07, 'Other urban or built-up land': 0.03}",0.029068488000000003
