,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
0,44,7,3,11101,1,41.7826,-71.47228199999999,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,58,95,Y,58,61,0,0,,,Certification not required,0,52.172414,17.381315,110.0,1980-02-21 00:00,84.0,1980-08-01 00:00,82.0,1980-01-10 00:00,79.0,1980-06-02 00:00,,,,,110.0,84.0,82.0,79.0,60.0,49.0,33.0,,CRANSTON FIRE DEPT.,Rhode Island,Providence,Cranston,"Providence-Warwick, RI-MA",2010-04-25,[ 41.7826   -71.472282],"{'Commercial and Services': 0.135, 'Residential': 0.31, 'Deciduous forest land': 0.055, 'Transportation, communications and services': 0.5}"
1,44,7,3,12128,1,41.7826,-71.47228199999999,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,Observed Values,HI-VOL - ATOMIC ABSORPTION,1980,Micrograms/cubic meter (25 C),No Events,58,95,Y,58,61,0,0,,,Certification not required,0,0.495,0.303241,1.67,1980-02-21 00:00,1.27,1980-03-28 00:00,1.05,1980-01-10 00:00,1.03,1980-12-23 00:00,,,,,1.67,1.27,1.05,0.92,0.63,0.43,0.2,,CRANSTON FIRE DEPT.,Rhode Island,Providence,Cranston,"Providence-Warwick, RI-MA",2013-06-29,[ 41.7826   -71.472282],"{'Commercial and Services': 0.135, 'Residential': 0.31, 'Deciduous forest land': 0.055, 'Transportation, communications and services': 0.5}"
2,44,7,7,11101,1,41.841767,-71.360055,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,41,67,N,41,61,0,0,,,Certification not required,0,51.829268,15.738332999999999,92.0,1980-11-23 00:00,87.0,1980-07-20 00:00,84.0,1980-02-21 00:00,79.0,1980-08-01 00:00,,,,,92.0,92.0,84.0,73.0,59.0,49.0,34.0,,WILSON SCHO BOURNE AVE,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2010-04-25,[ 41.841767 -71.360055],"{'Residential': 0.7964601769911505, 'Streams and canals': 0.061946902654867256, 'Industrial': 0.017699115044247787, 'Other urban or built-up land': 0.11504424778761062, 'Deciduous forest land': 0.008849557522123894}"
3,44,7,7,12403,1,41.841767,-71.360055,WGS84,Sulfate (TSP) STP,24 HOUR,,Observed Values,HI-VOL - TURBIDIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,41,67,N,41,61,0,0,,,Certification not required,0,10.341463000000001,5.812098000000001,34.0,1980-08-01 00:00,28.0,1980-07-20 00:00,17.0,1980-07-02 00:00,17.0,1980-07-26 00:00,,,,,34.0,34.0,17.0,15.0,12.0,9.0,6.0,,WILSON SCHO BOURNE AVE,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2010-04-25,[ 41.841767 -71.360055],"{'Residential': 0.7964601769911505, 'Streams and canals': 0.061946902654867256, 'Industrial': 0.017699115044247787, 'Other urban or built-up land': 0.11504424778761062, 'Deciduous forest land': 0.008849557522123894}"
4,44,7,8,11101,1,41.816489000000004,-71.368943,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,59,97,Y,59,61,0,0,,,Certification not required,0,58.61016899999999,18.371658,109.0,1980-02-21 00:00,100.0,1980-08-01 00:00,95.0,1980-06-02 00:00,93.0,1980-07-20 00:00,,,,,109.0,100.0,95.0,92.0,70.0,55.0,36.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2010-04-25,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
5,44,7,8,12103,1,41.816489000000004,-71.368943,WGS84,Arsenic (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,19,31,N,19,61,0,0,,,Certification not required,0,0.000368,0.0016059999999999998,0.006999999999999999,1980-04-21 00:00,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,,,,,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-20,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
6,44,7,8,12105,1,41.816489000000004,-71.368943,WGS84,Beryllium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Nanograms/cubic meter (25 C),No Events,30,49,N,30,61,0,0,,,Certification not required,0,0.007667,0.041992,0.23,1980-12-29 00:00,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,,,,,0.23,0.23,0.0,0.0,0.0,0.0,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-20,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
7,44,7,8,12107,1,41.816489000000004,-71.368943,WGS84,Barium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,29,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,0.0,1980-02-09 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2016-04-01,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
8,44,7,8,12110,1,41.816489000000004,-71.368943,WGS84,Cadmium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,30,61,0,0,,,Certification not required,0,0.001367,0.002512,0.012,1980-02-21 00:00,0.006999999999999999,1980-09-24 00:00,0.003,1980-09-12 00:00,0.003,1980-10-06 00:00,,,,,0.012,0.012,0.006999999999999999,0.003,0.002,0.001,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-24,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
9,44,7,8,12112,1,41.816489000000004,-71.368943,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,6,10,N,6,61,0,0,,,Certification not required,0,0.005,0.0,0.005,1980-06-08 00:00,0.005,1980-06-20 00:00,0.005,1980-07-02 00:00,0.005,1980-07-26 00:00,,,,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2010-04-25,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
10,44,7,8,12112,2,41.816489000000004,-71.368943,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,19,31,N,19,61,0,0,,,Certification not required,0,0.005495,0.007234,0.0221,1980-02-21 00:00,0.0173,1980-05-03 00:00,0.0151,1980-02-09 00:00,0.0109,1980-01-04 00:00,,,,,0.0221,0.0221,0.0221,0.0173,0.0102,0.0,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-21,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
11,44,7,8,12113,1,41.816489000000004,-71.368943,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,6,10,N,6,61,0,0,,,Certification not required,0,0.002,0.0,0.002,1980-06-08 00:00,0.002,1980-06-20 00:00,0.002,1980-07-02 00:00,0.002,1980-07-26 00:00,,,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-21,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
12,44,7,8,12113,2,41.816489000000004,-71.368943,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,19,31,N,19,61,0,0,,,Certification not required,0,0.00014199999999999998,0.000434,0.0016,1980-02-21 00:00,0.0011,1980-03-28 00:00,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,,,,,0.0016,0.0016,0.0016,0.0011,0.0,0.0,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-21,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
13,44,7,8,12114,1,41.816489000000004,-71.368943,WGS84,Copper (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,30,61,0,0,,,Certification not required,0,0.198667,0.15668800000000002,0.565,1980-07-02 00:00,0.54,1980-08-31 00:00,0.431,1980-08-07 00:00,0.38799999999999996,1980-11-23 00:00,,,,,0.565,0.565,0.54,0.431,0.304,0.157,0.044000000000000004,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2010-04-25,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
14,44,7,8,12126,1,41.816489000000004,-71.368943,WGS84,Iron (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,29,61,0,0,,,Certification not required,0,0.542333,0.304752,1.33,1980-09-24 00:00,1.14,1980-02-21 00:00,0.89,1980-03-04 00:00,0.84,1980-07-14 00:00,,,,,1.33,1.33,1.14,0.89,0.77,0.49,0.19,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2016-04-01,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
15,44,7,8,12128,1,41.816489000000004,-71.368943,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,30,61,0,0,,,Certification not required,0,0.632,0.385902,1.89,1980-11-23 00:00,1.59,1980-02-21 00:00,0.96,1980-03-04 00:00,0.92,1980-02-09 00:00,,,,,1.89,1.89,1.59,0.96,0.82,0.55,0.26,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2013-06-29,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
16,44,7,8,12132,1,41.816489000000004,-71.368943,WGS84,Manganese (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,30,49,N,30,61,0,0,,,Certification not required,0,0.016,0.022221,0.12,1980-09-24 00:00,0.05,1980-02-21 00:00,0.03,1980-10-06 00:00,0.02,1980-02-09 00:00,,,,,0.12,0.12,0.05,0.03,0.02,0.01,0.0,,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2012-09-25,[ 41.816489 -71.368943],"{'Commercial and Services': 0.03, 'Residential': 0.83, 'Transportation, communications and services': 0.14}"
