,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
4,10,3,2,42401,3,39.670945,-75.746879,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1980,Parts per billion,No Events,2284,78,N,294,366,0,0,,0.0,Certification not required,0,2.361384,5.616363,46.6,1980-12-16 02:00,43.3,1980-10-31 11:00,43.3,1980-12-08 11:00,43.3,1980-12-31 23:00,,,,,26.6,20.0,13.3,10.0,0.0,0.0,0.0,,UNIV OF DEL EXPER FARM 521 S COLLEGE AVE,Delaware,New Castle,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.670945 -75.746879],"{'Commercial and Services': 0.3, 'Residential': 0.16, 'Cropland and pasture': 0.54}"
5,10,3,3,11101,1,39.233444,-75.73604300000001,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,49,80,Y,49,61,0,0,,,Certification not required,0,64.489796,30.217353000000003,140.0,1980-09-06 00:00,133.0,1980-06-02 00:00,129.0,1980-08-01 00:00,122.0,1980-07-02 00:00,,,,,140.0,140.0,129.0,108.0,83.0,60.0,33.0,,501 OGLETOWN ROAD,Delaware,New Castle,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010-04-25,[ 39.233444 -75.736043],"{'Deciduous forest land': 0.69, 'Cropland and pasture': 0.31}"
6,10,3,6,11101,1,39.574834,-75.618261,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,59,97,Y,59,61,0,0,,,Certification not required,0,52.61016899999999,24.592554,171.0,1980-02-03 00:00,109.0,1980-01-22 00:00,89.0,1980-06-02 00:00,85.0,1980-05-27 00:00,,,,,171.0,109.0,89.0,82.0,59.0,47.0,30.0,,GOV BACON HEALTH CENTER (DELAWARE CITY),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010-04-25,[ 39.574834 -75.618261],"{'Cropland and pasture': 0.66, 'Nonforested wetland': 0.34}"
7,10,3,6,42401,3,39.574834,-75.618261,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - FLAME PHOTOMETRIC,1980,Parts per billion,No Events,7602,87,Y,317,366,0,0,35.0,,Certification not required,0,30.157728999999996,34.434496,190.0,1980-09-15 16:00,180.0,1980-02-26 13:00,170.0,1980-01-30 11:00,170.0,1980-04-11 16:00,,,,,170.0,150.0,100.0,80.0,40.0,20.0,0.0,,GOV BACON HEALTH CENTER (DELAWARE CITY),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.574834 -75.618261],"{'Cropland and pasture': 0.66, 'Nonforested wetland': 0.34}"
8,10,3,6,42401,3,39.574834,-75.618261,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - FLAME PHOTOMETRIC,1980,Parts per billion,No Events,7602,87,Y,317,366,0,0,,,Certification not required,0,6.1339120000000005,13.730906,190.0,1980-09-15 16:00,180.0,1980-02-26 13:00,170.0,1980-01-30 11:00,170.0,1980-04-11 16:00,,,,,60.0,50.0,30.0,20.0,10.0,0.0,0.0,,GOV BACON HEALTH CENTER (DELAWARE CITY),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.574834 -75.618261],"{'Cropland and pasture': 0.66, 'Nonforested wetland': 0.34}"
9,10,3,6,42401,3,39.574834,-75.618261,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1980,Parts per billion,No Events,317,87,Y,317,366,0,0,0.0,,Certification not required,0,6.07918,7.192124000000001,47.5,1980-09-26 00:00,40.0,1980-12-27 00:00,34.2,1980-12-28 00:00,32.2,1980-01-30 00:00,,,,,32.2,27.4,20.8,15.7,9.1,3.9,0.0,,GOV BACON HEALTH CENTER (DELAWARE CITY),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.574834 -75.618261],"{'Cropland and pasture': 0.66, 'Nonforested wetland': 0.34}"
10,10,3,6,42401,3,39.574834,-75.618261,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1980,Parts per billion,No Events,2379,81,Y,307,366,0,0,,0.0,Certification not required,0,5.984405000000001,11.574142,150.0,1980-09-26 11:00,90.0,1980-10-16 14:00,86.6,1980-01-30 05:00,83.3,1980-09-26 14:00,,,,,56.6,43.3,30.0,16.6,10.0,0.0,0.0,,GOV BACON HEALTH CENTER (DELAWARE CITY),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.574834 -75.618261],"{'Cropland and pasture': 0.66, 'Nonforested wetland': 0.34}"
11,10,3,10,11101,1,39.70789,-75.685764,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,0,,,Certification not required,0,51.266667,17.582606,95.0,1980-06-02 00:00,91.0,1980-12-23 00:00,86.0,1980-01-10 00:00,74.0,1980-02-15 00:00,,,,,95.0,91.0,86.0,74.0,63.0,51.0,29.0,,N C COUNTY ENGINEERING BLDG (KIRKWOOD),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010-04-25,[ 39.70789  -75.685764],"{'Commercial and Services': 0.26732673267326734, 'Residential': 0.6237623762376238, 'Other urban or built-up land': 0.009900990099009901, 'Cropland and pasture': 0.09900990099009901}"
12,10,3,10,42101,1,39.70789,-75.685764,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1980,Parts per million,No Events,6262,71,N,252,366,0,0,0.0,0.0,Certification not required,0,1.009901,1.396563,12.0,1980-08-06 16:00,11.0,1980-06-25 14:00,10.0,1980-06-25 13:00,10.0,1980-06-25 15:00,,,,,6.0,5.0,4.0,3.0,1.0,1.0,0.0,,N C COUNTY ENGINEERING BLDG (KIRKWOOD),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-04-06,[ 39.70789  -75.685764],"{'Commercial and Services': 0.26732673267326734, 'Residential': 0.6237623762376238, 'Other urban or built-up land': 0.009900990099009901, 'Cropland and pasture': 0.09900990099009901}"
13,10,3,10,42101,1,39.70789,-75.685764,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1980,Parts per million,No Events,6403,73,Y,249,366,0,0,0.0,0.0,Certification not required,0,1.015462,1.124041,8.9,1980-06-25 19:00,8.6,1980-06-25 18:00,8.5,1980-06-25 17:00,8.1,1980-06-25 20:00,8.9,1980-06-25 19:00,7.1,1980-08-10 19:00,5.3,4.3,3.1,2.4,1.4,0.8,0.0,,N C COUNTY ENGINEERING BLDG (KIRKWOOD),Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-04-06,[ 39.70789  -75.685764],"{'Commercial and Services': 0.26732673267326734, 'Residential': 0.6237623762376238, 'Other urban or built-up land': 0.009900990099009901, 'Cropland and pasture': 0.09900990099009901}"
14,10,3,70,44201,1,39.533167999999996,-75.686042,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1980,Parts per million,No Events,1505,29,N,62,214,0,0,5.0,5.0,Certification not required,0,0.081613,0.033052,0.17,1980-06-13 16:00,0.17,1980-07-16 15:00,0.15,1980-06-14 20:00,0.15,1980-07-17 17:00,,,,,0.17,0.17,0.15,0.12,0.1,0.08,0.04,,LOREWOOD GROVE RD SUMMIT DEL,Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.533168 -75.686042],"{'Cropland and pasture': 0.94, 'Deciduous forest land': 0.06}"
15,10,3,70,44201,1,39.533167999999996,-75.686042,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,1495,29,N,62,214,0,0,12.0,12.0,Certification not required,0,0.066903,0.023413,0.132,1980-06-14 16:00,0.11800000000000001,1980-06-15 10:00,0.11,1980-06-13 13:00,0.11,1980-08-08 13:00,,,,,0.132,0.11800000000000001,0.11,0.096,0.081,0.065,0.038,,LOREWOOD GROVE RD SUMMIT DEL,Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.533168 -75.686042],"{'Cropland and pasture': 0.94, 'Deciduous forest land': 0.06}"
16,10,3,70,44201,1,39.533167999999996,-75.686042,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,1495,29,N,62,214,0,0,24.0,24.0,Certification not required,0,0.066903,0.023413,0.132,1980-06-14 16:00,0.11800000000000001,1980-06-15 10:00,0.11,1980-06-13 13:00,0.11,1980-08-08 13:00,,,,,0.132,0.11800000000000001,0.11,0.096,0.081,0.065,0.038,,LOREWOOD GROVE RD SUMMIT DEL,Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.533168 -75.686042],"{'Cropland and pasture': 0.94, 'Deciduous forest land': 0.06}"
17,10,3,70,44201,1,39.533167999999996,-75.686042,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,1980,Parts per million,No Events,1057,29,N,62,214,0,0,27.0,27.0,Certification not required,0,0.06643500000000001,0.023858,0.132,1980-06-14 16:00,0.11800000000000001,1980-06-15 10:00,0.11,1980-06-13 13:00,0.11,1980-08-08 13:00,,,,,0.132,0.11800000000000001,0.11,0.096,0.081,0.065,0.038,,LOREWOOD GROVE RD SUMMIT DEL,Delaware,New Castle,Not in a city,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.533168 -75.686042],"{'Cropland and pasture': 0.94, 'Deciduous forest land': 0.06}"
18,10,3,1003,11101,1,39.761111,-75.49194399999999,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,58,95,Y,58,61,0,0,,,Certification not required,0,74.189655,30.499615999999996,164.0,1980-09-12 00:00,132.0,1980-09-30 00:00,131.0,1980-09-06 00:00,128.0,1980-08-25 00:00,,,,,164.0,132.0,131.0,121.0,90.0,72.0,33.0,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010-04-25,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
19,10,3,1003,42401,3,39.761111,-75.49194399999999,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - FLAME PHOTOMETRIC,1980,Parts per billion,No Events,6173,70,N,255,366,0,0,7.0,,Certification not required,0,20.823529,21.747211,110.0,1980-12-22 10:00,100.0,1980-02-20 11:00,90.0,1980-09-05 16:00,90.0,1980-12-24 10:00,,,,,90.0,80.0,70.0,50.0,30.0,10.0,0.0,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
20,10,3,1003,42401,3,39.761111,-75.49194399999999,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - FLAME PHOTOMETRIC,1980,Parts per billion,No Events,6173,70,N,255,366,0,0,,,Certification not required,0,4.432205000000001,9.545189,110.0,1980-12-22 10:00,100.0,1980-02-20 11:00,90.0,1980-09-05 16:00,90.0,1980-12-24 10:00,,,,,50.0,30.0,20.0,10.0,10.0,0.0,0.0,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
21,10,3,1003,42401,3,39.761111,-75.49194399999999,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1980,Parts per billion,No Events,255,70,N,255,366,0,0,0.0,,Certification not required,0,4.480784,5.554999,36.1,1980-01-14 00:00,31.3,1980-12-07 00:00,25.7,1980-02-20 00:00,24.1,1980-12-27 00:00,,,,,25.7,21.7,14.5,10.9,6.5,2.9,0.0,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
22,10,3,1003,42401,3,39.761111,-75.49194399999999,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1980,Parts per billion,No Events,1914,65,N,247,366,0,0,,0.0,Certification not required,0,4.181451999999999,8.004924,60.0,1980-12-08 14:00,56.6,1980-01-14 02:00,56.6,1980-01-14 05:00,56.6,1980-01-14 11:00,,,,,36.6,30.0,20.0,13.3,6.6,0.0,0.0,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013-02-16,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
23,10,3,1003,44201,1,39.761111,-75.49194399999999,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1980,Parts per million,No Events,6283,87,Y,187,214,0,0,5.0,5.0,Certification not required,0,0.05615,0.029514999999999996,0.19,1980-07-16 16:00,0.16,1980-07-10 14:00,0.15,1980-07-21 16:00,0.14,1980-07-20 17:00,,,,,0.16,0.14,0.11,0.09,0.07,0.05,0.04,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
24,10,3,1003,44201,1,39.761111,-75.49194399999999,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,6365,82,Y,175,214,0,0,14.0,14.0,Certification not required,0,0.045217,0.023369,0.122,1980-07-10 12:00,0.121,1980-07-21 10:00,0.114,1980-07-16 11:00,0.10099999999999999,1980-07-20 12:00,,,,,0.121,0.10099999999999999,0.08800000000000001,0.078,0.057,0.042,0.027999999999999997,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016-08-18,[ 39.761111 -75.491944],"{'Commercial and Services': 0.24, 'Residential': 0.3, 'Bays and estuaries': 0.04, 'Nonforested wetland': 0.15, 'Transitional areas': 0.27}"
