,		State Code,County Code,Tribal Code,Site ID,Support Agency Code,Location Address,City Code,Postal Code,Local ID,Local Name,Urban Area Code,AQCR Code,Land Use ID,Location Setting ID,Site Established Date,Latitude,Longitude,Horizontal Method Code,Horizontal Datum ID,Parameter Code,Parameter Name,Substance Occurrence Code,Duration Code,Method ID,Measure Unit Code,Sample Collection Start Date,Sample Collection Start Time,Measure Value,Measure Unit,Null Data Code,Qualifier Code,Data Validity Code
25,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 12:00:00,36.0,0.00067,ppm,,,RAW
26,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 13:00:00,37.0,0.00066,ppm,,,RAW
27,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 14:00:00,38.0,0.0006799999999999999,ppm,,,RAW
28,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 15:00:00,39.0,0.00066,ppm,,,RAW
29,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 16:00:00,40.0,0.00066,ppm,,,RAW
30,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 17:00:00,41.0,0.00063,ppm,,,RAW
31,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 18:00:00,42.0,0.0006,ppm,,,RAW
32,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 19:00:00,43.0,0.00059,ppm,,,RAW
33,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 20:00:00,44.0,0.0006,ppm,,,RAW
34,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 21:00:00,45.0,0.0006,ppm,,,RAW
35,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 22:00:00,46.0,0.00059,ppm,,,RAW
36,				MA,'025,,'250250042,'0660,HARRISON AV,7000,'02119,Boston Roxbury,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1998-12-15,42.3294,-71.0825,'015,WGS84,42401,Sulfur Dioxide,1,1,'600 ,'007,2017-06-19 23:00:00,47.0,0.00056,ppm,,,RAW
