,		State Code,County Code,Tribal Code,Site ID,Support Agency Code,Location Address,City Code,Postal Code,Local ID,Local Name,Urban Area Code,AQCR Code,Land Use ID,Location Setting ID,Site Established Date,Latitude,Longitude,Horizontal Method Code,Horizontal Datum ID,Parameter Code,Parameter Name,Substance Occurrence Code,Duration Code,Method ID,Measure Unit Code,Sample Collection Start Date,Sample Collection Start Time,Measure Value,Measure Unit,Null Data Code,Qualifier Code,Data Validity Code
21,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-21 19:00:00,355.0,3,ug/m3 LC,,,RAW
22,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-21 20:00:00,356.0,2,ug/m3 LC,,,RAW
23,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-21 21:00:00,357.0,8,ug/m3 LC,,,RAW
24,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-21 22:00:00,358.0,5,ug/m3 LC,,,RAW
25,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-21 23:00:00,359.0,9,ug/m3 LC,,,RAW
26,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 00:00:00,360.0,6,ug/m3 LC,,,RAW
27,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 01:00:00,361.0,7,ug/m3 LC,,,RAW
28,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 02:00:00,362.0,7,ug/m3 LC,,,RAW
29,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 03:00:00,363.0,5,ug/m3 LC,,,RAW
30,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 04:00:00,364.0,3,ug/m3 LC,,,RAW
31,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 05:00:00,365.0,7,ug/m3 LC,,,RAW
32,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 06:00:00,366.0,7,ug/m3 LC,,,RAW
33,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 07:00:00,367.0,9,ug/m3 LC,,,RAW
34,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 08:00:00,368.0,8,ug/m3 LC,,,RAW
35,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 09:00:00,369.0,10,ug/m3 LC,,,RAW
36,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 10:00:00,370.0,14,ug/m3 LC,,,RAW
37,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 11:00:00,371.0,10,ug/m3 LC,,,RAW
38,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 12:00:00,372.0,13,ug/m3 LC,,,RAW
39,				MA,'025,,'250250044,'0660,19 Von Hillern Street,7000,'02125,Boston Von Hillern,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,2013-04-25,42.325184,-71.05608000000001,'015,WGS84,88502,Acceptable PM2.5 Aqi and Speciation Mass,1,1,'731 ,'105,2017-06-22 13:00:00,373.0,12,ug/m3 LC,,,RAW
