,Parameter Name,Site_keys,LU,ppm
36,Suspended particulate (TSP),[ 30.477725 -81.587339],"{'Commercial and Services': 0.09, 'Residential': 0.6, 'Evergreen forest land': 0.31}",34.15
37,Suspended particulate (TSP),[ 30.375795 -81.585648],"{'Residential': 0.78, 'Streams and canals': 0.21, 'Evergreen forest land': 0.01}",43.915254
38,Suspended particulate (TSP),[ 30.422448 -81.620951],"{'Transitional areas': 0.3533834586466165, 'Evergreen forest land': 0.5488721804511278, 'Transportation, communications and services': 0.09774436090225563}",60.717391000000006
39,Suspended particulate (TSP),[ 30.619915 -87.317197],"{'Residential': 0.12, 'Evergreen forest land': 0.88}",37.446428999999995
40,Suspended particulate (TSP),[ 30.525367 -87.20355 ],"{'Commercial and Services': 0.65, 'Residential': 0.03, 'Other urban or built-up land': 0.24, 'Mixed urban or built-up land': 0.08}",51.241378999999995
41,Suspended particulate (TSP),[ 30.408531 -87.219971],"{'Commercial and Services': 0.32, 'Residential': 0.44, 'Bays and estuaries': 0.05, 'Transportation, communications and services': 0.19}",44.824073999999996
42,Suspended particulate (TSP),[ 30.550195 -87.26664 ],"{'Commercial and Services': 0.27, 'Residential': 0.13, 'Cropland and pasture': 0.49, 'Evergreen forest land': 0.11}",53.314815
43,Suspended particulate (TSP),[ 30.549084 -87.218582],"{'Commercial and Services': 0.89, 'Evergreen forest land': 0.11}",41.52459
44,Suspended particulate (TSP),[ 26.828673 -81.094234],"{'Residential': 0.3630573248407643, 'Cropland and pasture': 0.6369426751592356}",45.166667
45,Suspended particulate (TSP),[ 29.826598 -85.301585],"{'Industrial': 0.12, 'Reservoirs': 0.01, 'Mixed forest land': 0.07, 'Commercial and Services': 0.01, 'Residential': 0.06, 'Other urban or built-up land': 0.67, 'Transportation, communications and services': 0.06}",35.378378000000005
46,Suspended particulate (TSP),[ 30.437721 -82.796796],"{'Strip mines, quarries and gravel pits': 0.09022556390977443, 'Forested wetland': 0.15789473684210525, 'Evergreen forest land': 0.7518796992481203}",29.236364000000002
47,Suspended particulate (TSP),[ 30.328004 -82.734849],"{'Cropland and pasture': 0.047619047619047616, 'Evergreen forest land': 0.9523809523809523}",32.086207
48,Suspended particulate (TSP),[ 26.753953 -80.938676],"{'Commercial and Services': 0.43, 'Residential': 0.47, 'Cropland and pasture': 0.1}",28.0
49,Suspended particulate (TSP),[ 27.182271 -81.352573],"{'Commercial and Services': 0.29, 'Herbaceous Rangeland': 0.71}",29.23913
50,Suspended particulate (TSP),[ 27.507536 -81.441463],"{'Residential': 0.81, 'Lakes': 0.03, 'Orchards, groves, vineyards, nurseries..': 0.16}",56.982456000000006
51,Suspended particulate (TSP),[ 27.943634 -82.276202],"{'Commercial and Services': 0.13, 'Residential': 0.61, 'Orchards, groves, vineyards, nurseries..': 0.26}",30.965517
52,Suspended particulate (TSP),[ 27.719475 -82.432594],"{'Residential': 0.74, 'Forested wetland': 0.09, 'Cropland and pasture': 0.1, 'Other agricultural land': 0.07}",41.285714
53,Suspended particulate (TSP),[ 27.720864 -82.342036],"{'Residential': 0.20634920634920634, 'Other urban or built-up land': 0.46825396825396826, 'Herbaceous Rangeland': 0.05555555555555555, 'Cropland and pasture': 0.2698412698412698}",72.355932
54,Suspended particulate (TSP),[ 27.932244 -82.50954 ],"{'Commercial and Services': 0.3103448275862069, 'Residential': 0.6896551724137931}",57.754386
55,Suspended particulate (TSP),[ 27.920578 -82.446206],"{'Residential': 0.1437908496732026, 'Bays and estuaries': 0.5490196078431373, 'Transportation, communications and services': 0.20261437908496732, 'Industrial': 0.10457516339869281}",58.103448
56,Suspended particulate (TSP),[ 27.88669  -82.481206],"{'Commercial and Services': 0.05, 'Residential': 0.53, 'Bays and estuaries': 0.42}",46.189655
57,Suspended particulate (TSP),[ 27.894469 -82.400927],"{'Other agricultural land': 0.28, 'Forested wetland': 0.53, 'Herbaceous Rangeland': 0.19}",53.244898
58,Suspended particulate (TSP),[ 27.955856 -82.371482],"{'Streams and canals': 0.17, 'Industrial and commercial complexes': 0.46, 'Cropland and pasture': 0.11, 'Transportation, communications and services': 0.2, 'Transitional areas': 0.06}",54.40625
