,Parameter Name,Site_keys,LU,ppm
38,Suspended particulate (TSP),[  32.363963 -110.970653],"{'Residential': 0.34, 'Other urban or built-up land': 0.06, 'Transitional areas': 0.36, 'Shrub-brushland rangeland': 0.24}",117.53846200000001
39,Suspended particulate (TSP),[  32.179244 -110.875644],"{'Commercial and Services': 0.81, 'Residential': 0.13, 'Other urban or built-up land': 0.06}",128.365385
40,Suspended particulate (TSP),[  32.27229  -110.989079],"{'Commercial and Services': 0.0196078431372549, 'Residential': 0.6274509803921569, 'Other urban or built-up land': 0.35294117647058826}",102.4083335
41,Suspended particulate (TSP),[  32.247298 -110.836753],"{'Commercial and Services': 0.03, 'Shrub-brushland rangeland': 0.95, 'Strip mines, quarries and gravel pits': 0.01, 'Residential': 0.01}",112.269231
42,Suspended particulate (TSP),[  32.265631 -110.970092],"{'Commercial and Services': 0.01, 'Residential': 0.99}",97.14893599999999
43,Suspended particulate (TSP),[  32.192299 -110.791752],"{'Residential': 0.46, 'Other urban or built-up land': 0.45, 'Transitional areas': 0.09}",131.945455
44,Suspended particulate (TSP),[  32.231743 -110.952036],"{'Commercial and Services': 0.98, 'Residential': 0.02}",90.711538
45,Suspended particulate (TSP),[  32.322661 -111.038389],"{'Residential': 0.54, 'Other urban or built-up land': 0.07, 'Cropland and pasture': 0.16, 'Transitional areas': 0.13, 'Shrub-brushland rangeland': 0.1}",109.35483899999998
46,Suspended particulate (TSP),[  32.419167 -111.162222],"{'Residential': 0.01, 'Cropland and pasture': 0.94, 'Transportation, communications and services': 0.05}",73.24489799999999
47,Suspended particulate (TSP),[  32.179521 -111.004816],"{'Residential': 0.5242718446601942, 'Other urban or built-up land': 0.4077669902912621, 'Reservoirs': 0.02912621359223301, 'Shrub-brushland rangeland': 0.038834951456310676}",19.676471
48,Suspended particulate (TSP),[  32.192299 -111.015649],"{'Shrub-brushland rangeland': 0.43, 'Residential': 0.57}",39.207547
49,Suspended particulate (TSP),[  32.382036 -112.857453],"{'Shrub-brushland rangeland': 0.5181347150259067, 'Industrial': 0.17098445595854922, 'Residential': 0.31088082901554404}",43.355556
50,Suspended particulate (TSP),[  32.598611 -110.633611],"{'Commercial and Services': 0.25903614457831325, 'Shrub-brushland rangeland': 0.6024096385542169, 'Other urban or built-up land': 0.012048192771084338, 'Residential': 0.12650602409638553}",142.5
51,Suspended particulate (TSP),[  32.877583 -111.752222],"{'Commercial and Services': 0.37, 'Residential': 0.13, 'Cropland and pasture': 0.5}",30.863636
52,Suspended particulate (TSP),[  33.025    -111.388056],"{'Commercial and Services': 0.16, 'Shrub-brushland rangeland': 0.27, 'Other urban or built-up land': 0.02, 'Transitional areas': 0.1, 'Residential': 0.45}",74.875
53,Suspended particulate (TSP),[  33.291389 -111.101667],"{'Commercial and Services': 0.005, 'Shrub-brushland rangeland': 0.5, 'Residential': 0.495}",60.692308
54,Suspended particulate (TSP),[  31.340278 -110.94    ],"{'Commercial and Services': 0.45, 'Residential': 0.55}",32.75
55,Suspended particulate (TSP),[  31.337204 -110.936718],"{'Commercial and Services': 0.31, 'Residential': 0.62, 'Null area -- no land use assigned': 0.05, 'Shrub-brushland rangeland': 0.02}",51.424242
56,Suspended particulate (TSP),[  34.582386 -111.824607],{'Shrub-brushland rangeland': 1.0},97.764706
57,Suspended particulate (TSP),[  34.534722 -112.479722],"{'Commercial and Services': 0.07547169811320754, 'Residential': 0.9245283018867925}",97.214286
58,Suspended particulate (TSP),[  34.558611 -112.4825  ],"{'Commercial and Services': 0.68, 'Residential': 0.32}",49.222221999999995
59,Suspended particulate (TSP),[  34.767222 -112.063333],"{'Shrub-brushland rangeland': 0.76, 'Other urban or built-up land': 0.07, 'Residential': 0.17}",30.714285999999998
60,Suspended particulate (TSP),[  35.513486 -113.322198],"{'Commercial and Services': 0.03636363636363636, 'Strip mines, quarries and gravel pits': 0.05454545454545454, 'Evergreen forest land': 0.9090909090909091}",18.395349
61,Suspended particulate (TSP),[  32.723333 -114.622065],"{'Commercial and Services': 0.9215686274509803, 'Residential': 0.0784313725490196}",41.381818
