,Parameter Name,Site_keys,LU,ppm
65,Suspended particulate (TSP),[ 34.687761 -86.586362],"{'Other urban or built-up land': 0.25, 'Cropland and pasture': 0.13, 'Transportation, communications and services': 0.62}",41.793103
66,Suspended particulate (TSP),[ 34.757313 -86.633883],"{'Commercial and Services': 0.22522522522522523, 'Residential': 0.7477477477477478, 'Other urban or built-up land': 0.02702702702702703}",59.0
67,Suspended particulate (TSP),[ 32.503747 -87.834735],"{'Commercial and Services': 0.24, 'Residential': 0.08, 'Cropland and pasture': 0.61, 'Mixed forest land': 0.07}",38.642857
68,Suspended particulate (TSP),[ 34.336759 -86.311926],"{'Commercial and Services': 0.23, 'Residential': 0.2, 'Reservoirs': 0.45, 'Mixed forest land': 0.12}",38.777778000000005
69,Suspended particulate (TSP),[ 30.76652  -88.075727],"{'Commercial and Services': 0.3333333333333333, 'Residential': 0.5925925925925926, 'Other urban or built-up land': 0.07407407407407407}",57.963636
70,Suspended particulate (TSP),[ 30.720245 -88.058948],"{'Industrial': 0.35, 'Transportation, communications and services': 0.07, 'Mixed forest land': 0.58}",51.233333
71,Suspended particulate (TSP),[ 30.635858 -88.061575],"{'Commercial and Services': 0.15, 'Industrial': 0.05, 'Other urban or built-up land': 0.16, 'Transportation, communications and services': 0.46, 'Transitional areas': 0.18}",52.464286
72,Suspended particulate (TSP),[ 30.699406 -88.047234],"{'Commercial and Services': 0.33962264150943394, 'Residential': 0.49056603773584906, 'Industrial': 0.11320754716981132, 'Transportation, communications and services': 0.05660377358490566}",63.204544999999996
73,Suspended particulate (TSP),[ 30.541055 -88.123642],"{'Industrial': 0.22935779816513763, 'Mixed forest land': 0.7706422018348624}",57.909091000000004
74,Suspended particulate (TSP),[ 30.705746 -88.065277],"{'Residential': 0.48, 'Mixed forest land': 0.52}",50.491803000000004
75,Suspended particulate (TSP),[ 32.42597  -86.285247],"{'Commercial and Services': 0.04, 'Residential': 0.47, 'Industrial': 0.49}",36.055556
76,Suspended particulate (TSP),[ 32.396249 -86.295247],"{'Commercial and Services': 0.15, 'Residential': 0.53, 'Mixed forest land': 0.32}",47.206897
77,Suspended particulate (TSP),[ 32.369027 -86.304413],"{'Commercial and Services': 0.17, 'Residential': 0.75, 'Transportation, communications and services': 0.08}",51.071428999999995
78,Suspended particulate (TSP),[ 34.619814 -86.997509],"{'Commercial and Services': 0.17, 'Residential': 0.36, 'Industrial': 0.05, 'Other urban or built-up land': 0.2, 'Reservoirs': 0.22}",41.0
79,Suspended particulate (TSP),[ 34.605925 -86.981952],"{'Commercial and Services': 0.8653846153846154, 'Residential': 0.125, 'Industrial': 0.009615384615384616}",51.5
80,Suspended particulate (TSP),[ 34.433428 -86.940007],"{'Commercial and Services': 0.04, 'Residential': 0.79, 'Other urban or built-up land': 0.03, 'Cropland and pasture': 0.14}",61.186441
81,Suspended particulate (TSP),[ 34.623425 -87.026677],"{'Residential': 0.13, 'Industrial': 0.02, 'Cropland and pasture': 0.76, 'Reservoirs': 0.01, 'Mixed forest land': 0.08}",56.840908999999996
82,Suspended particulate (TSP),[ 34.585648 -87.078623],"{'Commercial and Services': 0.17, 'Cropland and pasture': 0.55, 'Mixed forest land': 0.28}",53.0
83,Suspended particulate (TSP),[ 31.79056 -85.97917],"{'Commercial and Services': 0.06, 'Mixed urban or built-up land': 0.14, 'Industrial': 0.03, 'Cropland and pasture': 0.51, 'Mixed forest land': 0.26}",47.824560999999996
84,Suspended particulate (TSP),[ 32.472136 -85.005028],"{'Commercial and Services': 0.29411764705882354, 'Residential': 0.5196078431372549, 'Other urban or built-up land': 0.16666666666666666, 'Mixed urban or built-up land': 0.0196078431372549}",43.20339
85,Suspended particulate (TSP),[ 33.109008 -86.753597],"{'Commercial and Services': 0.15060240963855423, 'Residential': 0.20481927710843373, 'Industrial': 0.04216867469879518, 'Mixed forest land': 0.6024096385542169}",43.068965999999996
86,Suspended particulate (TSP),[ 33.27947  -86.349438],"{'Commercial and Services': 0.16, 'Residential': 0.23, 'Cropland and pasture': 0.47, 'Transitional areas': 0.13, 'Mixed forest land': 0.01}",44.428571000000005
87,Suspended particulate (TSP),[ 33.436775 -86.100527],"{'Commercial and Services': 0.76, 'Residential': 0.24}",49.509434000000006
88,Suspended particulate (TSP),[ 32.930124 -85.941075],"{'Commercial and Services': 0.08148148148148149, 'Residential': 0.17777777777777778, 'Mixed forest land': 0.7407407407407407}",52.218182
89,Suspended particulate (TSP),[ 33.217062 -87.538895],"{'Commercial and Services': 0.99, 'Cropland and pasture': 0.01}",54.527273
90,Suspended particulate (TSP),[ 33.837051 -87.277783],"{'Commercial and Services': 0.16317991631799164, 'Residential': 0.41841004184100417, 'Mixed forest land': 0.41841004184100417}",49.121951
