,Parameter Name,Site_keys,LU,ppm
58,Suspended particulate (TSP),[ 38.322827 -88.914232],"{'Commercial and Services': 0.125, 'Cropland and pasture': 0.5, 'Other urban or built-up land': 0.075, 'Reservoirs': 0.09, 'Residential': 0.21}",72.56140400000001
59,Suspended particulate (TSP),[ 42.415286 -90.428461],"{'Commercial and Services': 0.18877551020408162, 'Residential': 0.3010204081632653, 'Cropland and pasture': 0.5102040816326531}",66.0
60,Suspended particulate (TSP),[ 42.039193 -88.284801],"{'Commercial and Services': 0.95, 'Residential': 0.05}",90.245614
61,Suspended particulate (TSP),[ 42.05697 -88.26869],"{'Commercial and Services': 0.2537313432835821, 'Residential': 0.746268656716418}",68.69642900000001
62,Suspended particulate (TSP),[ 41.14031  -87.854764],"{'Commercial and Services': 0.04, 'Residential': 0.75, 'Industrial': 0.2, 'Cropland and pasture': 0.01}",84.368421
63,Suspended particulate (TSP),[ 40.946149 -90.370684],"{'Commercial and Services': 0.95, 'Residential': 0.03, 'Other urban or built-up land': 0.01, 'Transportation, communications and services': 0.01}",70.961538
64,Suspended particulate (TSP),[ 41.346145 -88.83591 ],"{'Commercial and Services': 0.41, 'Residential': 0.35, 'Reservoirs': 0.24}",85.384615
65,Suspended particulate (TSP),[ 41.293368 -89.049804],"{'Commercial and Services': 0.03, 'Residential': 0.44, 'Industrial': 0.33, 'Strip mines, quarries and gravel pits': 0.2}",82.842105
66,Suspended particulate (TSP),[ 41.292813 -89.062026],"{'Commercial and Services': 0.14, 'Residential': 0.48, 'Deciduous forest land': 0.11, 'Cropland and pasture': 0.27}",68.280702
67,Suspended particulate (TSP),[ 41.293368 -89.05786 ],"{'Commercial and Services': 0.27, 'Residential': 0.49, 'Industrial': 0.09, 'Deciduous forest land': 0.15}",62.962264000000005
68,Suspended particulate (TSP),[ 42.386706 -87.841406],"{'Commercial and Services': 0.51, 'Residential': 0.49}",115.18867900000001
69,Suspended particulate (TSP),[ 42.27419  -87.847014],"{'Residential': 0.94, 'Cropland and pasture': 0.06}",65.23214300000001
70,Suspended particulate (TSP),[ 42.363633 -87.838682],"{'Commercial and Services': 0.35658914728682173, 'Residential': 0.4186046511627907, 'Other urban or built-up land': 0.2248062015503876}",101.384615
71,Suspended particulate (TSP),[ 42.273912 -88.195639],"{'Commercial and Services': 0.23, 'Residential': 0.54, 'Cropland and pasture': 0.12, 'Lakes': 0.11}",129.134615
72,Suspended particulate (TSP),[ 39.859481 -88.924799],"{'Commercial and Services': 0.195, 'Residential': 0.27, 'Cropland and pasture': 0.5, 'Transportation, communications and services': 0.035}",77.849057
73,Suspended particulate (TSP),[ 39.863093 -88.948411],"{'Commercial and Services': 0.0825242718446602, 'Residential': 0.3883495145631068, 'Other urban or built-up land': 0.043689320388349516, 'Cropland and pasture': 0.4854368932038835}",103.854545
74,Suspended particulate (TSP),[ 39.82587  -88.944799],"{'Reservoirs': 0.265, 'Other urban or built-up land': 0.105, 'Cropland and pasture': 0.5, 'Residential': 0.13}",94.641026
75,Suspended particulate (TSP),[ 39.876148 -88.935356],"{'Commercial and Services': 0.5, 'Cropland and pasture': 0.5}",113.272727
76,Suspended particulate (TSP),[ 38.670327 -89.988992],"{'Commercial and Services': 0.57, 'Residential': 0.43}",97.377358
77,Suspended particulate (TSP),[ 38.890881 -90.18511 ],"{'Industrial': 0.33, 'Reservoirs': 0.24, 'Commercial and Services': 0.17, 'Residential': 0.07, 'Streams and canals': 0.03, 'Other urban or built-up land': 0.16}",69.037037
78,Suspended particulate (TSP),[ 38.695328 -90.139553],{'Industrial': 1.0},55.265306
79,Suspended particulate (TSP),[ 38.694438 -90.153954],"{'Commercial and Services': 0.07, 'Mixed urban or built-up land': 0.31, 'Industrial': 0.59, 'Residential': 0.03}",82.85714300000001
80,Suspended particulate (TSP),[ 38.710883 -90.165109],"{'Commercial and Services': 0.07, 'Residential': 0.67, 'Cropland and pasture': 0.26}",89.9
81,Suspended particulate (TSP),[ 38.692828 -90.127052],"{'Industrial': 0.63, 'Cropland and pasture': 0.01, 'Nonforested wetland': 0.36}",64.181818
82,Suspended particulate (TSP),[ 38.722828 -90.117608],"{'Commercial and Services': 0.09401709401709402, 'Residential': 0.7521367521367521, 'Other urban or built-up land': 0.017094017094017096, 'Mixed urban or built-up land': 0.13675213675213677}",88.017544
83,Suspended particulate (TSP),[ 38.700606 -90.122052],"{'Commercial and Services': 0.03, 'Residential': 0.4, 'Industrial': 0.57}",95.01785699999999
84,Suspended particulate (TSP),[ 38.704534 -90.139675],"{'Commercial and Services': 0.15, 'Residential': 0.79, 'Industrial': 0.06}",76.39285699999999
85,Suspended particulate (TSP),[ 38.703106 -90.118164],"{'Commercial and Services': 0.15, 'Residential': 0.43, 'Industrial': 0.18, 'Cropland and pasture': 0.24}",81.5
86,Suspended particulate (TSP),[ 38.793341 -90.039762],"{'Mixed urban or built-up land': 0.18699186991869918, 'Cropland and pasture': 0.8130081300813008}",73.2
