,Parameter Name,Site_keys,LU,ppm
33,Suspended particulate (TSP),[ 44.089525 -69.166987],"{'Residential': 0.09, 'Cropland and pasture': 0.64, 'Mixed forest land': 0.26, 'Strip mines, quarries and gravel pits': 0.01}",25.095238000000002
34,Suspended particulate (TSP),[ 44.080914 -69.144487],"{'Cropland and pasture': 0.59, 'Nonforested wetland': 0.14, 'Mixed forest land': 0.27}",19.9
35,Suspended particulate (TSP),[ 44.541175 -70.521453],"{'Residential': 0.15, 'Streams and canals': 0.34, 'Evergreen forest land': 0.51}",53.579544999999996
36,Suspended particulate (TSP),[ 44.558674 -70.533121],"{'Commercial and Services': 0.11, 'Residential': 0.28, 'Streams and canals': 0.02, 'Cropland and pasture': 0.35, 'Evergreen forest land': 0.24}",66.807692
37,Suspended particulate (TSP),[ 44.215348 -70.524226],"{'Commercial and Services': 0.14, 'Residential': 0.53, 'Industrial': 0.03, 'Other urban or built-up land': 0.16, 'Evergreen forest land': 0.14}",46.414414
38,Suspended particulate (TSP),[ 44.215903 -70.525337],"{'Commercial and Services': 0.17, 'Residential': 0.46, 'Other urban or built-up land': 0.13, 'Evergreen forest land': 0.24}",64.36507900000001
39,Suspended particulate (TSP),[ 44.563119 -70.558399],"{'Commercial and Services': 0.13793103448275862, 'Residential': 0.25, 'Evergreen forest land': 0.6120689655172413}",49.819672
40,Suspended particulate (TSP),[ 44.801738 -68.771147],"{'Commercial and Services': 0.69, 'Residential': 0.29, 'Streams and canals': 0.02}",32.654053999999995
41,Suspended particulate (TSP),[ 44.79886  -68.769675],"{'Commercial and Services': 0.6, 'Residential': 0.07, 'Streams and canals': 0.2, 'Industrial': 0.12, 'Transportation, communications and services': 0.01}",25.273973
42,Suspended particulate (TSP),[ 44.789793 -68.777537],"{'Commercial and Services': 0.36, 'Residential': 0.11, 'Streams and canals': 0.12, 'Transportation, communications and services': 0.41}",42.009803999999995
43,Suspended particulate (TSP),[ 44.812015 -68.81837 ],"{'Transportation, communications and services': 1.0}",37.114286
44,Suspended particulate (TSP),[ 44.791182 -68.769202],"{'Industrial': 0.27, 'Commercial and Services': 0.13, 'Residential': 0.17, 'Streams and canals': 0.3, 'Other urban or built-up land': 0.08, 'Transportation, communications and services': 0.04, 'Transitional areas': 0.01}",49.350877000000004
45,Suspended particulate (TSP),[ 44.792015 -68.75948 ],"{'Commercial and Services': 0.33, 'Residential': 0.55, 'Industrial': 0.04, 'Other urban or built-up land': 0.08}",47.239315999999995
46,Suspended particulate (TSP),[ 44.923401 -68.642254],"{'Residential': 0.26063829787234044, 'Streams and canals': 0.5319148936170213, 'Other urban or built-up land': 0.05851063829787234, 'Mixed forest land': 0.11170212765957446, 'Mixed urban or built-up land': 0.03723404255319149}",19.233082999999997
47,Suspended particulate (TSP),[ 44.938957 -68.650865],"{'Commercial and Services': 0.23369565217391305, 'Residential': 0.22282608695652173, 'Streams and canals': 0.5434782608695652}",28.356164
48,Suspended particulate (TSP),[ 44.927568 -68.633642],"{'Residential': 0.3, 'Streams and canals': 0.23, 'Cropland and pasture': 0.37, 'Shrub-brushland rangeland': 0.1}",35.641892
49,Suspended particulate (TSP),[ 44.93345  -68.645594],"{'Commercial and Services': 0.29896907216494845, 'Residential': 0.16494845360824742, 'Streams and canals': 0.5154639175257731, 'Other urban or built-up land': 0.005154639175257732, 'Mixed urban or built-up land': 0.015463917525773196}",44.578703999999995
50,Suspended particulate (TSP),[ 44.732293 -68.980596],"{'Cropland and pasture': 0.54, 'Mixed forest land': 0.46}",56.033840999999995
51,Suspended particulate (TSP),[ 45.651994 -68.698091],"{'Residential': 0.08, 'Industrial': 0.18, 'Other urban or built-up land': 0.63, 'Transportation, communications and services': 0.06, 'Evergreen forest land': 0.05}",37.517588
52,Suspended particulate (TSP),[ 45.366167 -68.511969],"{'Commercial and Services': 0.12, 'Residential': 0.42, 'Industrial': 0.46}",33.269231
53,Suspended particulate (TSP),[ 45.366167 -68.511691],"{'Commercial and Services': 0.11, 'Residential': 0.47, 'Industrial': 0.42}",54.816327
54,Suspended particulate (TSP),[ 45.61922  -68.582531],"{'Streams and canals': 0.28, 'Deciduous forest land': 0.72}",53.376426
55,Suspended particulate (TSP),[ 45.632553 -68.568919],"{'Commercial and Services': 0.04, 'Residential': 0.57, 'Deciduous forest land': 0.23, 'Evergreen forest land': 0.16}",107.67272700000001
56,Suspended particulate (TSP),[ 45.366389 -68.505833],"{'Commercial and Services': 0.5, 'Residential': 0.29, 'Industrial': 0.16, 'Lakes': 0.05}",70.133574
57,Suspended particulate (TSP),[ 45.63894  -68.691701],"{'Industrial': 0.04, 'Deciduous forest land': 0.64, 'Transportation, communications and services': 0.18, 'Evergreen forest land': 0.14}",65.014652
58,Suspended particulate (TSP),[ 45.64755  -68.701702],"{'Other urban or built-up land': 0.08, 'Industrial': 0.84, 'Deciduous forest land': 0.01, 'Evergreen forest land': 0.07}",53.106382999999994
59,Suspended particulate (TSP),[ 45.393112 -68.503913],"{'Streams and canals': 0.23, 'Evergreen forest land': 0.77}",27.857143
60,Suspended particulate (TSP),[ 45.364223 -68.506969],"{'Commercial and Services': 0.3, 'Residential': 0.51, 'Industrial': 0.12, 'Lakes': 0.07}",29.4
61,Suspended particulate (TSP),[ 45.450058 -68.420857],"{'Streams and canals': 0.14, 'Cropland and pasture': 0.68, 'Mixed forest land': 0.18}",33.4
