,Parameter Name,Site_keys,LU,ppm
40,Suspended particulate (TSP),[ 42.841169 -78.828089],"{'Commercial and Services': 0.44, 'Residential': 0.56}",40.759259
41,Suspended particulate (TSP),[ 42.930614 -78.867536],"{'Other urban or built-up land': 0.77, 'Reservoirs': 0.12, 'Residential': 0.11}",52.28
42,Suspended particulate (TSP),[ 42.946168 -78.892259],"{'Residential': 0.46, 'Industrial': 0.54}",33.796296000000005
43,Suspended particulate (TSP),[ 42.858114 -78.830312],"{'Commercial and Services': 0.5, 'Residential': 0.34, 'Streams and canals': 0.07, 'Industrial': 0.09}",48.928571000000005
44,Suspended particulate (TSP),[ 42.640894 -78.535578],"{'Commercial and Services': 0.16, 'Residential': 0.31, 'Deciduous forest land': 0.04, 'Cropland and pasture': 0.49}",49.637931
45,Suspended particulate (TSP),[ 42.943391 -78.805312],{'Residential': 1.0},39.79661
46,Suspended particulate (TSP),[ 42.852836 -78.862535],"{'Industrial': 0.18, 'Commercial and Services': 0.12, 'Streams and canals': 0.07, 'Other urban or built-up land': 0.31, 'Reservoirs': 0.08, 'Nonforested wetland': 0.06, 'Bays and estuaries': 0.01, 'Transportation, communications and services': 0.17}",43.553571000000005
47,Suspended particulate (TSP),[ 42.937836 -78.881147],"{'Commercial and Services': 0.34, 'Residential': 0.4, 'Industrial': 0.13, 'Other urban or built-up land': 0.12, 'Mixed urban or built-up land': 0.01}",56.803571
48,Suspended particulate (TSP),[ 42.951725 -78.850035],{'Residential': 1.0},44.267857
49,Suspended particulate (TSP),[ 42.976724 -78.898093],"{'Residential': 0.23, 'Industrial': 0.58, 'Other urban or built-up land': 0.19}",49.745763000000004
50,Suspended particulate (TSP),[ 42.992557 -78.928928],"{'Commercial and Services': 0.05, 'Strip mines, quarries and gravel pits': 0.16, 'Industrial': 0.51, 'Other urban or built-up land': 0.13, 'Transportation, communications and services': 0.15}",26.115385
51,Suspended particulate (TSP),[ 42.895891 -78.793922],"{'Commercial and Services': 0.17391304347826086, 'Residential': 0.8260869565217391}",43.034483
52,Suspended particulate (TSP),[ 42.857559 -78.740309],"{'Commercial and Services': 0.029411764705882353, 'Residential': 0.6666666666666666, 'Other urban or built-up land': 0.0196078431372549, 'Cropland and pasture': 0.28431372549019607}",49.118644
53,Suspended particulate (TSP),[ 42.797281 -78.828644],"{'Commercial and Services': 0.22, 'Residential': 0.74, 'Other urban or built-up land': 0.04}",34.236364
54,Suspended particulate (TSP),[ 42.818948 -78.846145],"{'Residential': 0.6846846846846847, 'Industrial': 0.1891891891891892, 'Other urban or built-up land': 0.12612612612612611}",38.695652
55,Suspended particulate (TSP),[ 42.905891 -78.84309 ],"{'Commercial and Services': 0.09, 'Residential': 0.34, 'Other urban or built-up land': 0.37, 'Transportation, communications and services': 0.2}",40.981132
56,Suspended particulate (TSP),[ 42.869502 -78.823089],"{'Commercial and Services': 0.48, 'Streams and canals': 0.03, 'Industrial': 0.35, 'Transportation, communications and services': 0.14}",42.525424
57,Suspended particulate (TSP),[ 42.995613 -78.829479],"{'Commercial and Services': 0.11818181818181818, 'Residential': 0.8818181818181818}",55.844828
58,Suspended particulate (TSP),[ 42.903114 -78.75281 ],"{'Commercial and Services': 0.8, 'Industrial': 0.02, 'Other urban or built-up land': 0.18}",42.482759
59,Suspended particulate (TSP),[ 42.99551 -78.90152],"{'Industrial': 0.11, 'Deciduous forest land': 0.02, 'Residential': 0.01, 'Other urban or built-up land': 0.07, 'Transportation, communications and services': 0.64, 'Transitional areas': 0.15}",54.172414
60,Suspended particulate (TSP),[ 42.923115 -78.701974],"{'Commercial and Services': 0.22, 'Residential': 0.74, 'Other urban or built-up land': 0.04}",52.238095
61,Suspended particulate (TSP),[ 42.833392 -78.77531 ],"{'Commercial and Services': 0.65, 'Residential': 0.32, 'Other urban or built-up land': 0.03}",60.5
62,Suspended particulate (TSP),[ 42.992835 -78.875037],"{'Commercial and Services': 0.04, 'Residential': 0.36, 'Other urban or built-up land': 0.46, 'Transportation, communications and services': 0.14}",47.322581
63,Suspended particulate (TSP),[ 42.818948 -78.840589],"{'Residential': 0.45132743362831856, 'Industrial': 0.017699115044247787, 'Other urban or built-up land': 0.20353982300884957, 'Transportation, communications and services': 0.3274336283185841}",49.452381
64,Suspended particulate (TSP),[ 42.902003 -78.65725 ],"{'Commercial and Services': 0.17, 'Residential': 0.13, 'Cropland and pasture': 0.7}",57.981131999999995
65,Suspended particulate (TSP),[ 42.662281 -79.05615 ],"{'Residential': 0.1523809523809524, 'Deciduous forest land': 0.8476190476190476}",48.614035
66,Suspended particulate (TSP),[ 43.020892 -78.483913],"{'Commercial and Services': 0.04938271604938271, 'Cropland and pasture': 0.6172839506172839, 'Other urban or built-up land': 0.024691358024691357, 'Transportation, communications and services': 0.30864197530864196}",50.482143
67,Suspended particulate (TSP),[ 43.049501 -78.808924],"{'Residential': 0.6, 'Cropland and pasture': 0.02, 'Transportation, communications and services': 0.38}",42.857143
68,Suspended particulate (TSP),[ 43.840616 -73.428175],"{'Residential': 0.74, 'Cropland and pasture': 0.26}",37.392857
69,Suspended particulate (TSP),[ 44.39308 -73.8589 ],{'Deciduous forest land': 1.0},47.964912
70,Suspended particulate (TSP),[ 44.284214 -73.984594],"{'Commercial and Services': 0.49, 'Residential': 0.27, 'Lakes': 0.14, 'Mixed forest land': 0.1}",68.84745799999999
71,Suspended particulate (TSP),[ 44.362274 -74.1521  ],"{'Forested wetland': 0.18620689655172415, 'Deciduous forest land': 0.12413793103448276, 'Mixed forest land': 0.6896551724137931}",41.96
72,Suspended particulate (TSP),[ 43.051926 -74.342898],"{'Commercial and Services': 0.55, 'Residential': 0.45}",53.388889
73,Suspended particulate (TSP),[ 43.051462 -74.344024],"{'Commercial and Services': 0.63, 'Residential': 0.37}",40.810345
74,Suspended particulate (TSP),[ 43.006462 -74.375136],"{'Commercial and Services': 0.4, 'Residential': 0.6}",48.637931
75,Suspended particulate (TSP),[ 43.00506  -78.176683],"{'Commercial and Services': 0.2079207920792079, 'Residential': 0.7920792079207921}",41.150943
76,Suspended particulate (TSP),[ 42.210366 -73.867074],"{'Residential': 0.71, 'Industrial': 0.05, 'Orchards, groves, vineyards, nurseries..': 0.24}",37.268293
77,Suspended particulate (TSP),[ 42.130646 -73.919855],"{'Residential': 0.16, 'Streams and canals': 0.28, 'Deciduous forest land': 0.56}",30.408163000000002
78,Suspended particulate (TSP),[ 43.413401 -74.276526],"{'Forested wetland': 0.3150684931506849, 'Mixed forest land': 0.684931506849315}",34.2
79,Suspended particulate (TSP),[ 43.030626 -74.983767],"{'Commercial and Services': 0.79, 'Residential': 0.19, 'Shrub-brushland rangeland': 0.02}",44.709677
80,Suspended particulate (TSP),[ 43.970895 -75.911034],"{'Commercial and Services': 0.32, 'Residential': 0.68}",42.826923
81,Suspended particulate (TSP),[ 40.592605 -73.937082],"{'Commercial and Services': 0.3391304347826087, 'Residential': 0.591304347826087, 'Transportation, communications and services': 0.06956521739130435}",42.020408
82,Suspended particulate (TSP),[ 40.73277 -73.94722],"{'Commercial and Services': 0.28, 'Residential': 0.07, 'Industrial': 0.54, 'Transportation, communications and services': 0.11}",46.540984
83,Suspended particulate (TSP),[ 40.672047 -73.964861],"{'Commercial and Services': 0.5922330097087378, 'Residential': 0.2912621359223301, 'Other urban or built-up land': 0.11650485436893204}",56.27451
84,Suspended particulate (TSP),[ 40.654271 -74.004862],"{'Mixed urban or built-up land': 0.3, 'Transportation, communications and services': 0.58, 'Residential': 0.12}",43.921569
85,Suspended particulate (TSP),[ 43.787847 -75.47685 ],"{'Residential': 0.34394904458598724, 'Cropland and pasture': 0.6369426751592356, 'Transportation, communications and services': 0.01910828025477707}",47.240741
86,Suspended particulate (TSP),[ 42.87173 -77.74028],"{'Cropland and pasture': 0.9803921568627451, 'Deciduous forest land': 0.0196078431372549}",51.964286
87,Suspended particulate (TSP),[ 43.083124 -75.746574],"{'Commercial and Services': 0.31, 'Residential': 0.62, 'Cropland and pasture': 0.01, 'Shrub-brushland rangeland': 0.06}",52.91228100000001
88,Suspended particulate (TSP),[ 43.092846 -75.651015],"{'Commercial and Services': 0.24, 'Residential': 0.76}",40.051724
89,Suspended particulate (TSP),[ 43.123674 -77.564721],"{'Commercial and Services': 0.27, 'Residential': 0.23, 'Transportation, communications and services': 0.5}",44.736841999999996
90,Suspended particulate (TSP),[ 43.170062 -77.636391],"{'Commercial and Services': 0.26, 'Residential': 0.44, 'Other urban or built-up land': 0.3}",74.418605
91,Suspended particulate (TSP),[ 43.213393 -77.946958],"{'Commercial and Services': 0.315, 'Residential': 0.155, 'Other urban or built-up land': 0.03, 'Cropland and pasture': 0.5}",50.163265
92,Suspended particulate (TSP),[ 43.118672 -77.834175],"{'Commercial and Services': 0.2753623188405797, 'Cropland and pasture': 0.7246376811594203}",44.559321999999995
